record_id,date,mine_name,state,district,mine_latitude,mine_longitude,target_rom_tonnes,actual_rom_tonnes,equipment_downtime_hours,blast_delay_minutes,rainfall_mm,target_basis,calibration_quality,data_status,shortfall_tonnes,shortfall_pct,shortfall_flag,rain_3d_mm,downtime_3d_hours,rain_7d_mm,downtime_7d_hours,soil_moisture_pct,soil_moisture_3d_avg,soil_moisture_7d_avg,soil_moisture_source
PROD-0002110,2023-01-09,Chikla,Maharashtra,Bhandara,21.54169,79.75545,570.01,526.22,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,43.79,7.682,1,0.0,2.05,2.45,11.57,16.59,16.03,16.36,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002111,2023-01-10,Chikla,Maharashtra,Bhandara,21.54169,79.75545,530.64,476.37,1.15,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,54.27,10.227,1,0.0,3.2,2.45,11.42,15.53,15.89,16.17,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002112,2023-01-11,Chikla,Maharashtra,Bhandara,21.54169,79.75545,563.31,543.25,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,20.06,3.561,1,0.0,1.15,2.45,7.68,15.21,15.78,16.01,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002113,2023-01-12,Chikla,Maharashtra,Bhandara,21.54169,79.75545,605.64,559.96,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,45.68,7.542,1,0.0,1.15,2.45,6.19,14.36,15.03,15.75,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002114,2023-01-13,Chikla,Maharashtra,Bhandara,21.54169,79.75545,595.76,472.59,2.91,77,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,123.17,20.674,1,0.0,2.91,0.0,6.11,13.69,14.42,15.27,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002115,2023-01-14,Chikla,Maharashtra,Bhandara,21.54169,79.75545,521.25,478.12,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,43.13,8.274,1,0.0,2.91,0.0,6.11,13.65,13.9,14.94,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002116,2023-01-15,Chikla,Maharashtra,Bhandara,21.54169,79.75545,576.92,540.68,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,36.24,6.282,1,0.0,2.91,0.0,4.06,13.06,13.47,14.58,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002117,2023-01-16,Chikla,Maharashtra,Bhandara,21.54169,79.75545,546.67,499.43,1.2,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,47.24,8.641,1,0.0,1.2,0.0,5.26,11.76,12.82,13.89,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002118,2023-01-17,Chikla,Maharashtra,Bhandara,21.54169,79.75545,518.6,453.13,3.59,23,1.15,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,65.47,12.624,1,1.15,4.79,1.15,7.7,13.04,12.62,13.54,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002119,2023-01-18,Chikla,Maharashtra,Bhandara,21.54169,79.75545,548.78,498.33,1.93,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,50.45,9.193,1,1.15,6.72,1.15,9.63,11.5,12.1,13.01,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002120,2023-01-19,Chikla,Maharashtra,Bhandara,21.54169,79.75545,562.08,514.84,0.92,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,47.24,8.404,1,1.15,6.44,1.15,10.55,8.74,11.09,12.21,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002121,2023-01-20,Chikla,Maharashtra,Bhandara,21.54169,79.75545,437.66,417.93,0.15,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,19.73,4.508,1,0.0,3.0,1.15,7.79,9.41,9.88,11.59,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002122,2023-01-21,Chikla,Maharashtra,Bhandara,21.54169,79.75545,585.83,514.04,4.36,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,71.79,12.254,1,0.0,5.43,1.15,12.15,9.47,9.21,11.0,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002123,2023-01-22,Chikla,Maharashtra,Bhandara,21.54169,79.75545,528.6,474.94,2.07,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,53.66,10.151,1,0.0,6.58,1.15,14.22,9.09,9.32,10.43,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002124,2023-01-23,Chikla,Maharashtra,Bhandara,21.54169,79.75545,478.92,401.96,4.86,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,76.96,16.069,1,0.0,11.29,1.15,17.88,6.32,8.29,9.65,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002125,2023-01-24,Chikla,Maharashtra,Bhandara,21.54169,79.75545,561.48,514.95,3.91,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,46.53,8.287,1,0.0,10.84,0.0,18.2,5.36,6.92,8.56,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002126,2023-01-25,Chikla,Maharashtra,Bhandara,21.54169,79.75545,527.76,457.31,1.95,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,70.45,13.349,1,0.0,10.72,0.0,18.22,6.76,6.15,7.88,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002127,2023-01-26,Chikla,Maharashtra,Bhandara,21.54169,79.75545,570.67,525.87,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,44.8,7.85,1,0.0,5.86,0.0,17.3,5.11,5.74,7.36,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002128,2023-01-27,Chikla,Maharashtra,Bhandara,21.54169,79.75545,593.03,562.63,0.53,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,30.4,5.126,1,0.0,2.48,0.0,17.68,3.74,5.2,6.55,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002129,2023-01-28,Chikla,Maharashtra,Bhandara,21.54169,79.75545,569.17,508.15,3.05,0,2.24,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,61.02,10.721,1,2.24,3.58,2.24,16.37,5.32,4.72,5.96,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002130,2023-01-29,Chikla,Maharashtra,Bhandara,21.54169,79.75545,515.45,481.68,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,33.77,6.552,1,2.24,3.58,2.24,14.3,4.47,4.51,5.3,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002131,2023-01-30,Chikla,Maharashtra,Bhandara,21.54169,79.75545,590.97,535.39,1.77,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,55.58,9.405,1,2.24,4.82,2.24,11.21,4.66,4.82,5.06,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002132,2023-01-31,Chikla,Maharashtra,Bhandara,21.54169,79.75545,530.36,463.23,2.29,14,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,67.13,12.657,1,0.0,4.06,2.24,9.59,3.0,4.04,4.72,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002133,2023-02-01,Chikla,Maharashtra,Bhandara,21.54169,79.75545,495.73,462.23,0.0,26,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,33.5,6.758,1,0.0,4.06,2.24,7.64,3.5,3.72,4.26,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002134,2023-02-02,Chikla,Maharashtra,Bhandara,21.54169,79.75545,578.25,507.29,1.85,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,70.96,12.272,1,0.0,4.14,2.24,9.49,3.0,3.17,3.96,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002135,2023-02-03,Chikla,Maharashtra,Bhandara,21.54169,79.75545,551.37,519.1,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,32.27,5.853,1,0.0,1.85,2.24,8.96,3.27,3.26,3.89,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002136,2023-02-04,Chikla,Maharashtra,Bhandara,21.54169,79.75545,524.73,484.77,0.41,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,39.96,7.615,1,0.0,2.26,0.0,6.32,3.0,3.09,3.56,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002137,2023-02-05,Chikla,Maharashtra,Bhandara,21.54169,79.75545,553.83,498.58,0.31,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,55.25,9.976,1,0.0,0.72,0.0,6.63,3.0,3.09,3.35,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002138,2023-02-06,Chikla,Maharashtra,Bhandara,21.54169,79.75545,482.44,438.87,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,43.57,9.031,1,0.0,0.72,0.0,4.86,3.0,3.0,3.11,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002139,2023-02-07,Chikla,Maharashtra,Bhandara,21.54169,79.75545,566.26,525.51,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,40.75,7.196,1,0.0,0.31,0.0,2.57,5.01,3.67,3.4,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002140,2023-02-08,Chikla,Maharashtra,Bhandara,21.54169,79.75545,517.44,443.49,4.22,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,73.95,14.292,1,0.0,4.22,0.0,6.79,3.87,3.96,3.45,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002141,2023-02-09,Chikla,Maharashtra,Bhandara,21.54169,79.75545,512.11,468.47,1.06,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,43.64,8.522,1,0.0,5.28,0.0,6.0,5.73,4.87,3.84,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002142,2023-02-10,Chikla,Maharashtra,Bhandara,21.54169,79.75545,481.4,433.78,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,47.62,9.892,1,0.0,5.28,0.0,6.0,6.11,5.24,4.25,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002143,2023-02-11,Chikla,Maharashtra,Bhandara,21.54169,79.75545,566.94,523.37,0.45,36,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,43.57,7.685,1,0.0,1.51,0.0,6.04,5.55,5.8,4.61,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002144,2023-02-12,Chikla,Maharashtra,Bhandara,21.54169,79.75545,511.98,444.77,0.54,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,67.21,13.127,1,0.0,0.99,0.0,6.27,5.06,5.57,4.9,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002145,2023-02-13,Chikla,Maharashtra,Bhandara,21.54169,79.75545,562.75,512.67,0.72,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,50.08,8.899,1,0.0,1.71,0.0,6.99,4.8,5.14,5.16,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002146,2023-02-14,Chikla,Maharashtra,Bhandara,21.54169,79.75545,567.97,488.21,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,79.76,14.043,1,0.0,1.26,0.0,6.99,5.34,5.07,5.21,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002147,2023-02-15,Chikla,Maharashtra,Bhandara,21.54169,79.75545,591.66,551.3,0.11,31,7.59,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,40.36,6.821,1,7.59,0.83,7.59,2.88,13.11,7.75,6.53,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002148,2023-02-16,Chikla,Maharashtra,Bhandara,21.54169,79.75545,541.91,494.56,1.95,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,47.35,8.738,1,7.59,2.06,7.59,3.77,12.91,10.45,7.55,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002149,2023-02-17,Chikla,Maharashtra,Bhandara,21.54169,79.75545,565.99,543.4,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,22.59,3.991,1,7.59,2.06,7.59,3.77,9.75,11.92,8.07,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002150,2023-02-18,Chikla,Maharashtra,Bhandara,21.54169,79.75545,652.05,544.65,7.34,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,107.4,16.471,1,0.0,9.29,7.59,10.66,8.02,10.23,8.43,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002151,2023-02-19,Chikla,Maharashtra,Bhandara,21.54169,79.75545,522.12,464.11,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,58.01,11.11,1,0.0,7.34,7.59,10.12,6.63,8.13,8.65,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002152,2023-02-20,Chikla,Maharashtra,Bhandara,21.54169,79.75545,508.25,467.52,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,40.73,8.014,1,0.0,7.34,7.59,9.4,5.32,6.66,8.73,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002153,2023-02-21,Chikla,Maharashtra,Bhandara,21.54169,79.75545,546.61,486.27,3.29,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,60.34,11.039,1,0.0,3.29,7.59,12.69,5.04,5.66,8.68,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002154,2023-02-22,Chikla,Maharashtra,Bhandara,21.54169,79.75545,574.51,520.51,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,54.0,9.399,1,0.0,3.29,0.0,12.58,6.54,5.63,7.74,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002155,2023-02-23,Chikla,Maharashtra,Bhandara,21.54169,79.75545,593.74,531.79,2.76,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,61.95,10.434,1,0.0,6.05,0.0,13.39,5.35,5.64,6.66,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002156,2023-02-24,Chikla,Maharashtra,Bhandara,21.54169,79.75545,516.08,478.5,2.14,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,37.58,7.282,1,0.0,4.9,0.0,15.53,5.29,5.73,6.03,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002157,2023-02-25,Chikla,Maharashtra,Bhandara,21.54169,79.75545,579.4,517.83,2.06,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,61.57,10.627,1,0.0,6.96,0.0,10.25,4.48,5.04,5.52,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002158,2023-02-26,Chikla,Maharashtra,Bhandara,21.54169,79.75545,505.03,469.55,1.05,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,35.48,7.025,1,0.0,5.25,0.0,11.3,3.54,4.44,5.08,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002159,2023-02-27,Chikla,Maharashtra,Bhandara,21.54169,79.75545,656.49,582.75,1.25,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,73.74,11.232,1,0.0,4.36,0.0,12.55,3.0,3.67,4.75,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002160,2023-02-28,Chikla,Maharashtra,Bhandara,21.54169,79.75545,532.73,480.13,0.39,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,52.6,9.874,1,0.0,2.69,0.0,9.65,3.89,3.48,4.58,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002161,2023-03-01,Chikla,Maharashtra,Bhandara,21.54169,79.75545,592.83,551.05,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,41.78,7.048,1,0.0,1.64,0.0,9.65,4.42,3.77,4.28,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002162,2023-03-02,Chikla,Maharashtra,Bhandara,21.54169,79.75545,566.85,513.37,3.35,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,53.48,9.435,1,0.0,3.74,0.0,10.24,3.0,3.77,3.95,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002163,2023-03-03,Chikla,Maharashtra,Bhandara,21.54169,79.75545,491.57,421.34,2.25,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,70.23,14.287,1,0.0,5.6,0.0,10.35,3.38,3.6,3.67,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002164,2023-03-04,Chikla,Maharashtra,Bhandara,21.54169,79.75545,593.49,553.69,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,39.8,6.706,1,0.0,5.6,0.0,8.29,3.75,3.38,3.57,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
