date,mine_name,base_capacity,rainfall_mm,rain_3d_mm,rain_7d_mm,soil_moisture_pct,equipment_downtime_hours,blast_delay_minutes,actual_rom_tonnes
2024-12-18,Balaghat,922.5,0.0,0.0,0.0,3.4,3.03,9.68,865.93
2024-12-19,Balaghat,922.5,0.0,0.0,0.0,3.04,1.33,7.19,908.01
2024-12-20,Balaghat,922.5,0.0,0.0,0.0,3.0,0.6,17.93,913.89
2024-12-21,Balaghat,922.5,0.0,0.0,0.0,3.0,0.15,4.92,946.82
2024-12-22,Balaghat,922.5,0.0,0.0,0.0,3.0,0.26,7.1,911.04
2024-12-23,Balaghat,922.5,0.0,0.0,0.0,3.14,0.47,19.01,921.23
2024-12-24,Balaghat,922.5,0.0,0.0,0.0,3.0,3.19,10.37,847.97
2024-12-25,Balaghat,922.5,0.0,0.0,0.0,3.17,1.54,0.0,920.84
2024-12-26,Balaghat,922.5,0.0,0.0,0.0,4.14,1.09,9.95,894.32
2024-12-27,Balaghat,922.5,0.0,0.0,0.0,5.56,0.57,4.21,898.37
2024-12-28,Balaghat,922.5,0.0,0.0,0.0,5.02,4.6,4.37,836.99
2024-12-29,Balaghat,922.5,0.0,0.0,0.0,4.94,2.57,6.02,851.59
2024-12-30,Balaghat,922.5,0.0,0.0,0.0,3.0,0.46,21.6,902.04
2022-01-01,Dongri Buzurg,800.1,0.0,0.0,0.0,14.91,0.0,16.2,776.08
2022-01-02,Dongri Buzurg,800.1,0.0,0.0,0.0,15.15,0.62,0.53,797.98
2022-01-03,Dongri Buzurg,800.1,0.0,0.0,0.0,13.82,2.44,10.71,764.66
2022-01-04,Dongri Buzurg,800.1,0.0,0.0,0.0,13.0,0.18,0.0,770.11
2022-01-05,Dongri Buzurg,800.1,0.0,0.0,0.0,12.25,1.07,0.0,762.37
2022-01-06,Dongri Buzurg,800.1,0.0,0.0,0.0,11.73,1.13,1.61,784.34
2022-01-07,Dongri Buzurg,800.1,1.1,0.37,0.16,9.86,1.6,1.56,773.65
2022-01-08,Dongri Buzurg,800.1,0.0,0.37,0.16,9.64,1.73,4.42,767.89
2022-01-09,Dongri Buzurg,800.1,0.0,0.37,0.16,8.67,0.0,4.45,802.6
2022-01-10,Dongri Buzurg,800.1,0.0,0.0,0.16,8.12,0.35,15.32,766.26
2022-01-11,Dongri Buzurg,800.1,0.0,0.0,0.16,6.96,0.7,9.36,797.58
2022-01-12,Dongri Buzurg,800.1,0.0,0.0,0.16,5.98,0.14,6.74,784.86
2022-01-13,Dongri Buzurg,800.1,0.0,0.0,0.16,5.66,1.17,0.0,778.73
2022-01-14,Dongri Buzurg,800.1,0.0,0.0,0.0,3.87,0.0,15.95,777.84
2022-01-15,Dongri Buzurg,800.1,0.0,0.0,0.0,5.9,1.03,4.13,775.5
2022-01-16,Dongri Buzurg,800.1,3.43,1.14,0.49,5.06,1.57,6.73,758.86
2022-01-17,Dongri Buzurg,800.1,0.0,1.14,0.49,4.56,1.7,26.65,730.82
2022-01-18,Dongri Buzurg,800.1,0.0,1.14,0.49,3.99,0.51,16.02,761.05
2022-01-19,Dongri Buzurg,800.1,0.0,0.0,0.49,3.0,0.0,30.31,788.6
2022-01-20,Dongri Buzurg,800.1,0.0,0.0,0.49,3.0,1.4,11.89,771.96
2022-01-21,Dongri Buzurg,800.1,0.0,0.0,0.49,3.74,0.76,8.04,756.84
2022-01-22,Dongri Buzurg,800.1,0.0,0.0,0.49,3.0,1.21,3.02,787.03
2022-01-23,Dongri Buzurg,800.1,0.0,0.0,0.0,3.0,1.28,6.91,752.42
2022-01-24,Dongri Buzurg,800.1,0.0,0.0,0.0,3.0,1.52,0.0,794.54
2022-01-25,Dongri Buzurg,800.1,0.0,0.0,0.0,3.17,4.73,17.08,714.9
2022-01-26,Dongri Buzurg,800.1,2.53,0.84,0.36,5.13,1.52,0.0,769.16
2022-01-27,Dongri Buzurg,800.1,0.0,0.84,0.36,4.39,0.0,7.54,821.79
2022-01-28,Dongri Buzurg,800.1,0.0,0.84,0.36,4.64,2.81,5.24,761.56
2022-01-29,Dongri Buzurg,800.1,0.0,0.0,0.36,4.45,0.0,15.2,793.82
2022-01-30,Dongri Buzurg,800.1,0.0,0.0,0.36,3.36,1.45,5.3,760.53
2022-01-31,Dongri Buzurg,800.1,0.0,0.0,0.36,3.0,3.59,9.91,737.9
2022-02-01,Dongri Buzurg,800.1,4.58,1.53,1.01,4.57,2.25,12.01,775.44
2022-02-02,Dongri Buzurg,800.1,0.0,1.53,0.65,3.73,2.17,17.46,748.91
2022-02-03,Dongri Buzurg,800.1,0.0,1.53,0.65,3.0,0.62,16.9,787.58
2022-02-04,Dongri Buzurg,800.1,0.0,0.0,0.65,3.0,0.3,20.67,797.93
2022-02-05,Dongri Buzurg,800.1,0.0,0.0,0.65,3.0,2.77,10.35,744.63
2022-02-06,Dongri Buzurg,800.1,0.0,0.0,0.65,3.0,1.48,0.0,782.21
2022-02-07,Dongri Buzurg,800.1,0.0,0.0,0.65,3.0,1.5,10.91,778.71
2022-02-08,Dongri Buzurg,800.1,0.0,0.0,0.0,3.0,1.75,11.87,767.8
2022-02-09,Dongri Buzurg,800.1,0.0,0.0,0.0,3.59,1.62,16.2,768.55
2022-02-10,Dongri Buzurg,800.1,11.56,3.85,1.65,6.44,0.51,0.0,805.26
2022-02-11,Dongri Buzurg,800.1,0.0,3.85,1.65,4.97,0.13,13.72,782.49
2022-02-12,Dongri Buzurg,800.1,0.0,3.85,1.65,4.8,0.44,16.89,775.85
2022-02-13,Dongri Buzurg,800.1,0.0,0.0,1.65,4.9,1.39,22.46,741.09
2022-02-14,Dongri Buzurg,800.1,0.0,0.0,1.65,5.17,0.85,1.5,799.83
2022-02-15,Dongri Buzurg,800.1,0.0,0.0,1.65,4.02,3.49,2.71,726.67
2022-02-16,Dongri Buzurg,800.1,0.0,0.0,1.65,3.63,0.13,14.59,780.96
2022-02-17,Dongri Buzurg,800.1,0.0,0.0,0.0,3.0,0.21,13.42,798.24
2022-02-18,Dongri Buzurg,800.1,0.0,0.0,0.0,3.0,0.0,21.74,800.86
2022-02-19,Dongri Buzurg,800.1,0.0,0.0,0.0,3.0,1.77,10.46,747.93
2022-02-20,Dongri Buzurg,800.1,0.0,0.0,0.0,3.0,2.26,5.4,750.77
2022-02-21,Dongri Buzurg,800.1,1.39,0.46,0.2,5.22,0.87,11.54,759.37
2022-02-22,Dongri Buzurg,800.1,5.72,2.37,1.02,7.46,1.12,22.17,750.41
2022-02-23,Dongri Buzurg,800.1,0.0,2.37,1.02,6.47,0.73,18.45,776.86
2022-02-24,Dongri Buzurg,800.1,0.0,1.91,1.02,6.3,0.27,0.0,799.96
2022-02-25,Dongri Buzurg,800.1,0.0,0.0,1.02,6.15,1.49,0.0,789.8
2022-02-26,Dongri Buzurg,800.1,0.0,0.0,1.02,6.94,0.74,5.42,773.14
2022-02-27,Dongri Buzurg,800.1,0.0,0.0,1.02,6.89,0.0,16.21,801.65
2022-02-28,Dongri Buzurg,800.1,0.0,0.0,0.82,7.68,0.01,5.73,798.92
2022-03-01,Dongri Buzurg,800.1,0.0,0.0,0.0,7.71,0.0,7.83,777.34
2022-03-02,Dongri Buzurg,800.1,0.0,0.0,0.0,6.64,0.76,0.0,784.49
2022-03-03,Dongri Buzurg,800.1,0.0,0.0,0.0,5.65,0.43,1.2,784.71
2022-03-04,Dongri Buzurg,800.1,0.0,0.0,0.0,4.23,0.17,4.58,810.23
2022-03-05,Dongri Buzurg,800.1,0.0,0.0,0.0,6.11,0.47,13.88,783.87
2022-03-06,Dongri Buzurg,800.1,0.0,0.0,0.0,6.83,1.16,2.46,744.99
2022-03-07,Dongri Buzurg,800.1,0.0,0.0,0.0,5.56,1.07,27.58,755.39
2022-03-08,Dongri Buzurg,800.1,0.0,0.0,0.0,3.92,1.69,0.98,738.17
2022-03-09,Dongri Buzurg,800.1,0.0,0.0,0.0,3.0,0.46,2.4,779.25
2022-03-10,Dongri Buzurg,800.1,0.0,0.0,0.0,3.32,1.17,6.37,794.83
2022-03-11,Dongri Buzurg,800.1,0.0,0.0,0.0,6.04,5.37,3.33,667.31
2022-03-12,Dongri Buzurg,800.1,0.0,0.0,0.0,7.23,0.52,34.89,765.66
2022-03-13,Dongri Buzurg,800.1,0.0,0.0,0.0,7.44,3.5,15.82,755.74
2022-03-14,Dongri Buzurg,800.1,0.0,0.0,0.0,7.51,1.6,11.99,769.09
2022-03-15,Dongri Buzurg,800.1,0.0,0.0,0.0,7.9,4.44,0.0,714.9
2022-03-16,Dongri Buzurg,800.1,0.0,0.0,0.0,7.16,1.33,4.12,787.01
2022-03-17,Dongri Buzurg,800.1,0.0,0.0,0.0,6.54,0.0,2.53,820.11
2022-03-18,Dongri Buzurg,800.1,0.0,0.0,0.0,3.88,1.63,5.42,762.86
2022-03-19,Dongri Buzurg,800.1,0.0,0.0,0.0,3.09,0.61,0.0,759.73
2022-03-20,Dongri Buzurg,800.1,0.0,0.0,0.0,3.0,0.91,20.13,770.07
2022-03-21,Dongri Buzurg,800.1,0.0,0.0,0.0,3.0,0.22,13.41,776.76
2022-03-22,Dongri Buzurg,800.1,0.0,0.0,0.0,3.85,0.0,9.9,800.28
2022-03-23,Dongri Buzurg,800.1,0.0,0.0,0.0,3.11,1.37,40.88,718.51
2022-03-24,Dongri Buzurg,800.1,0.0,0.0,0.0,3.0,1.09,19.79,784.98
2022-03-25,Dongri Buzurg,800.1,0.0,0.0,0.0,3.29,1.5,4.81,792.79
2022-03-26,Dongri Buzurg,800.1,0.0,0.0,0.0,5.07,2.22,13.17,745.75
2022-03-27,Dongri Buzurg,800.1,0.0,0.0,0.0,3.0,0.74,19.33,747.34
2022-03-28,Dongri Buzurg,800.1,0.0,0.0,0.0,3.83,0.31,5.98,784.69
2022-03-29,Dongri Buzurg,800.1,0.0,0.0,0.0,5.01,0.0,9.12,782.88
2022-03-30,Dongri Buzurg,800.1,0.0,0.0,0.0,5.17,0.27,5.37,774.12
2022-03-31,Dongri Buzurg,800.1,0.52,0.17,0.07,5.46,0.51,13.59,780.07
2022-04-01,Dongri Buzurg,800.1,0.0,0.17,0.07,6.27,1.0,7.04,794.83
2022-04-02,Dongri Buzurg,800.1,0.0,0.17,0.07,4.78,1.31,0.0,785.55
2022-04-03,Dongri Buzurg,800.1,4.85,1.62,0.77,8.11,0.34,17.41,778.05
2022-04-04,Dongri Buzurg,800.1,0.0,1.62,0.77,7.38,0.55,15.85,782.43
2022-04-05,Dongri Buzurg,800.1,3.11,2.65,1.21,8.96,0.41,0.0,783.61
2022-04-06,Dongri Buzurg,800.1,0.0,1.04,1.21,9.3,0.0,8.14,769.26
2022-04-07,Dongri Buzurg,800.1,0.0,1.04,1.14,9.09,0.0,2.12,763.45
2022-04-08,Dongri Buzurg,800.1,10.77,3.59,2.67,9.55,0.57,5.82,779.66
2022-04-09,Dongri Buzurg,800.1,0.0,3.59,2.67,9.51,0.43,13.33,796.86
2022-04-10,Dongri Buzurg,800.1,0.0,3.59,1.98,6.85,0.82,5.78,783.91
2022-04-11,Dongri Buzurg,800.1,0.0,0.0,1.98,6.08,0.13,4.89,771.73
2022-04-12,Dongri Buzurg,800.1,0.0,0.0,1.54,4.25,0.19,4.11,783.5
2022-04-13,Dongri Buzurg,800.1,2.73,0.91,1.93,5.56,0.14,0.83,794.59
2022-04-14,Dongri Buzurg,800.1,0.0,0.91,1.93,6.07,3.03,2.92,721.62
2022-04-15,Dongri Buzurg,800.1,0.0,0.91,0.39,5.79,1.01,0.0,812.26
2022-04-16,Dongri Buzurg,800.1,0.0,0.0,0.39,5.72,0.43,16.56,770.78
2022-04-17,Dongri Buzurg,800.1,0.0,0.0,0.39,5.88,2.37,8.1,743.21
2022-04-18,Dongri Buzurg,800.1,0.0,0.0,0.39,6.21,1.34,8.11,770.75
2022-04-19,Dongri Buzurg,800.1,1.28,0.43,0.57,5.49,1.97,18.81,746.98
2022-04-20,Dongri Buzurg,800.1,0.0,0.43,0.18,4.95,2.01,6.45,772.15
2022-04-21,Dongri Buzurg,800.1,2.19,1.16,0.5,5.37,0.25,14.77,769.21
2022-04-22,Dongri Buzurg,800.1,0.0,0.73,0.5,5.74,0.79,9.71,783.37
2022-04-23,Dongri Buzurg,800.1,0.0,0.73,0.5,5.65,0.19,2.24,820.84
2022-04-24,Dongri Buzurg,800.1,0.0,0.0,0.5,5.55,1.96,8.08,740.83
2022-04-25,Dongri Buzurg,800.1,0.0,0.0,0.5,6.13,1.33,22.46,752.33
2022-04-26,Dongri Buzurg,800.1,2.59,0.86,0.68,5.76,1.41,0.0,792.17
2022-04-27,Dongri Buzurg,800.1,0.0,0.86,0.68,3.96,2.0,0.93,761.46
2022-04-28,Dongri Buzurg,800.1,1.25,1.28,0.55,3.0,1.21,0.23,804.86
2022-04-29,Dongri Buzurg,800.1,0.0,0.42,0.55,3.0,0.0,15.65,805.72
2022-04-30,Dongri Buzurg,800.1,0.0,0.42,0.55,3.0,0.0,8.0,806.0
2022-05-01,Dongri Buzurg,800.1,0.0,0.0,0.55,3.58,1.32,0.0,793.65
2022-05-02,Dongri Buzurg,800.1,0.0,0.0,0.55,3.32,3.67,35.82,705.23
2022-05-03,Dongri Buzurg,800.1,26.47,8.82,3.96,10.94,1.56,7.34,775.57
2022-05-04,Dongri Buzurg,800.1,10.53,12.33,5.46,14.41,0.62,9.11,798.4
2022-05-05,Dongri Buzurg,800.1,0.0,12.33,5.29,14.29,0.67,0.22,790.29
2022-05-06,Dongri Buzurg,800.1,45.26,18.6,11.75,28.43,0.42,10.92,746.49
2022-05-07,Dongri Buzurg,800.1,0.0,15.09,11.75,28.64,0.57,8.66,773.57
2022-05-08,Dongri Buzurg,800.1,0.0,15.09,11.75,27.01,2.27,8.39,723.95
2022-05-09,Dongri Buzurg,800.1,0.0,0.0,11.75,27.71,0.0,6.03,767.93
2022-05-10,Dongri Buzurg,800.1,5.89,1.96,8.81,27.43,1.38,8.75,735.63
2022-05-11,Dongri Buzurg,800.1,0.0,1.96,7.31,24.4,0.4,15.94,764.72
2022-05-12,Dongri Buzurg,800.1,0.0,1.96,7.31,24.4,0.35,18.27,794.27
2022-05-13,Dongri Buzurg,800.1,0.0,0.0,0.84,20.93,1.72,29.74,739.0
2022-05-14,Dongri Buzurg,800.1,0.0,0.0,0.84,20.99,1.49,6.56,777.3
2022-05-15,Dongri Buzurg,800.1,24.42,8.14,4.33,28.54,1.52,0.0,741.95
2022-05-16,Dongri Buzurg,800.1,0.0,8.14,4.33,26.89,0.0,6.59,780.53
2022-05-17,Dongri Buzurg,800.1,11.49,11.97,5.13,28.39,0.34,0.89,774.43
2022-05-18,Dongri Buzurg,800.1,0.0,3.83,5.13,28.56,2.68,4.31,729.9
2022-05-19,Dongri Buzurg,800.1,20.13,10.54,8.01,35.92,0.53,8.57,764.93
2022-05-20,Dongri Buzurg,800.1,0.0,6.71,8.01,32.62,0.88,5.83,753.6
2022-05-21,Dongri Buzurg,800.1,5.46,8.53,8.79,32.86,0.48,22.32,738.75
2022-05-22,Dongri Buzurg,800.1,25.68,10.38,8.97,38.53,0.77,0.0,735.58
2022-05-23,Dongri Buzurg,800.1,0.0,10.38,8.97,36.34,2.36,2.78,724.86
2022-05-24,Dongri Buzurg,800.1,0.0,8.56,7.32,32.26,1.19,9.72,755.3
2022-05-25,Dongri Buzurg,800.1,5.46,1.82,8.1,31.25,1.68,8.43,728.43
2022-05-26,Dongri Buzurg,800.1,0.0,1.82,5.23,27.83,2.52,1.46,744.02
2022-05-27,Dongri Buzurg,800.1,24.01,9.82,8.66,35.73,1.45,0.92,730.54
2022-05-28,Dongri Buzurg,800.1,0.0,8.0,7.88,31.41,1.16,0.14,738.14
2022-05-29,Dongri Buzurg,800.1,0.0,8.0,4.21,32.15,1.18,2.54,737.57
2022-05-30,Dongri Buzurg,800.1,0.0,0.0,4.21,30.15,3.53,5.74,723.16
2022-05-31,Dongri Buzurg,800.1,0.0,0.0,4.21,28.4,0.0,4.52,757.26
2022-06-01,Dongri Buzurg,800.1,0.0,0.0,3.43,26.0,1.44,11.8,753.51
2022-06-02,Dongri Buzurg,800.1,0.0,0.0,3.43,24.22,0.84,2.08,794.01
2022-06-03,Dongri Buzurg,800.1,46.76,15.59,6.68,39.3,1.72,15.63,732.26
2022-06-04,Dongri Buzurg,800.1,65.31,37.35,16.01,60.0,2.15,18.79,668.0
2022-06-05,Dongri Buzurg,800.1,30.98,47.68,20.43,60.0,0.27,12.73,663.52
2022-06-06,Dongri Buzurg,800.1,0.0,32.1,20.43,56.68,0.24,10.44,678.91
2022-06-07,Dongri Buzurg,800.1,85.14,38.7,32.6,60.0,0.96,21.93,626.16
2022-06-08,Dongri Buzurg,800.1,58.4,47.84,40.94,60.0,0.34,11.3,680.62
2022-06-09,Dongri Buzurg,800.1,33.37,58.97,45.71,60.0,0.32,9.5,703.59
2022-06-10,Dongri Buzurg,800.1,16.59,36.12,41.4,60.0,0.0,7.93,698.87
2022-06-11,Dongri Buzurg,800.1,44.34,31.43,38.4,60.0,3.88,6.81,644.68
2022-06-12,Dongri Buzurg,800.1,40.04,33.66,39.7,60.0,3.26,6.3,661.61
2022-06-13,Dongri Buzurg,800.1,35.39,39.92,44.75,60.0,0.49,3.59,684.33
2022-06-14,Dongri Buzurg,800.1,27.42,34.29,36.51,60.0,1.19,10.75,693.59
2022-06-15,Dongri Buzurg,800.1,0.0,20.94,28.17,55.76,1.68,8.46,646.82
2022-06-16,Dongri Buzurg,800.1,0.0,9.14,23.4,51.44,0.0,23.44,719.41
2022-06-17,Dongri Buzurg,800.1,64.98,21.66,30.31,60.0,0.68,6.06,662.23
2022-06-18,Dongri Buzurg,800.1,0.0,21.66,23.98,55.61,0.0,14.88,685.26
2022-06-19,Dongri Buzurg,800.1,0.0,21.66,18.26,51.18,0.0,6.31,692.59
2022-06-20,Dongri Buzurg,800.1,0.0,0.0,13.2,47.24,0.65,3.39,713.67
2022-06-21,Dongri Buzurg,800.1,14.16,4.72,11.31,48.19,2.14,11.8,672.44
2022-06-22,Dongri Buzurg,800.1,0.0,4.72,11.31,47.78,0.39,3.51,706.26
2022-06-23,Dongri Buzurg,800.1,37.72,17.29,16.69,57.57,0.75,5.96,700.36
2022-06-24,Dongri Buzurg,800.1,0.0,12.57,7.41,52.51,3.55,10.95,666.99
2022-06-25,Dongri Buzurg,800.1,0.0,12.57,7.41,49.98,0.19,0.0,719.96
2022-06-26,Dongri Buzurg,800.1,0.0,0.0,7.41,45.65,0.32,5.11,739.41
2022-06-27,Dongri Buzurg,800.1,35.6,11.87,12.5,54.39,1.38,12.58,661.79
2022-06-28,Dongri Buzurg,800.1,81.37,38.99,22.1,60.0,0.56,9.37,642.38
2022-06-29,Dongri Buzurg,800.1,43.74,53.57,28.35,60.0,0.94,14.5,669.35
2022-06-30,Dongri Buzurg,800.1,0.0,41.71,22.96,58.09,2.78,1.45,657.77
2022-07-01,Dongri Buzurg,800.1,0.0,14.58,22.96,56.64,2.67,7.75,666.97
2022-07-02,Dongri Buzurg,800.1,0.0,0.0,22.96,50.99,0.34,8.97,723.85
2022-07-03,Dongri Buzurg,800.1,57.23,19.08,31.14,60.0,2.62,8.87,675.92
2022-07-04,Dongri Buzurg,800.1,73.31,43.51,36.52,60.0,0.74,4.98,664.25
2022-07-05,Dongri Buzurg,800.1,7.73,46.09,26.0,57.97,0.58,5.7,689.99
2022-07-06,Dongri Buzurg,800.1,0.0,27.01,19.75,54.88,1.53,12.34,681.51
2022-07-07,Dongri Buzurg,800.1,0.0,2.58,19.75,53.31,2.17,2.93,679.77
2022-07-08,Dongri Buzurg,800.1,56.64,18.88,27.84,60.0,1.88,6.42,647.61
2022-07-09,Dongri Buzurg,800.1,14.6,23.75,29.93,60.0,0.42,20.23,673.4
2022-07-10,Dongri Buzurg,800.1,0.0,23.75,21.75,56.1,0.0,9.83,688.79
2022-07-11,Dongri Buzurg,800.1,0.0,4.87,11.28,53.04,0.29,10.16,718.14
2022-07-12,Dongri Buzurg,800.1,0.0,0.0,10.18,49.14,2.95,18.12,677.54
2022-07-13,Dongri Buzurg,800.1,0.0,0.0,10.18,47.77,0.0,4.61,743.77
2022-07-14,Dongri Buzurg,800.1,0.0,0.0,10.18,46.5,0.0,0.0,737.88
2022-07-15,Dongri Buzurg,800.1,56.59,18.86,10.17,60.0,1.34,6.24,659.17
2022-07-16,Dongri Buzurg,800.1,23.94,26.84,11.5,60.0,0.0,16.67,690.2
2022-07-17,Dongri Buzurg,800.1,0.0,26.84,11.5,55.93,0.4,17.61,710.45
2022-07-18,Dongri Buzurg,800.1,0.0,7.98,11.5,53.79,1.89,11.7,682.09
2022-07-19,Dongri Buzurg,800.1,65.02,21.67,20.79,60.0,2.73,28.76,637.04
2022-07-20,Dongri Buzurg,800.1,0.0,21.67,20.79,55.29,1.95,4.54,663.93
2022-07-21,Dongri Buzurg,800.1,63.58,42.87,29.88,60.0,1.63,5.69,657.48
2022-07-22,Dongri Buzurg,800.1,49.81,37.8,28.91,60.0,1.38,0.11,654.76
2022-07-23,Dongri Buzurg,800.1,0.0,37.8,25.49,57.28,0.86,0.0,688.92
2022-07-24,Dongri Buzurg,800.1,0.0,16.6,25.49,56.32,1.6,11.43,684.41
2022-07-25,Dongri Buzurg,800.1,57.85,19.28,33.75,60.0,0.4,1.95,674.07
2022-07-26,Dongri Buzurg,800.1,0.0,19.28,24.46,58.52,1.6,6.91,665.65
2022-07-27,Dongri Buzurg,800.1,25.88,27.91,28.16,60.0,0.7,0.0,719.37
2022-07-28,Dongri Buzurg,800.1,21.18,15.69,22.1,60.0,1.01,5.98,687.66
2022-07-29,Dongri Buzurg,800.1,0.0,15.69,14.99,57.38,1.52,5.35,676.94
2022-07-30,Dongri Buzurg,800.1,86.48,35.89,27.34,60.0,1.32,32.68,641.59
2022-07-31,Dongri Buzurg,800.1,48.19,44.89,34.22,60.0,3.23,4.31,610.59
2022-08-01,Dongri Buzurg,800.1,7.68,47.45,27.06,60.0,2.02,9.82,653.67
2022-08-02,Dongri Buzurg,800.1,163.98,73.28,50.48,60.0,3.63,28.96,517.81
2022-08-03,Dongri Buzurg,800.1,0.0,57.22,46.79,56.4,2.98,11.29,642.74
2022-08-04,Dongri Buzurg,800.1,106.94,90.31,59.04,60.0,1.05,9.24,627.43
2022-08-05,Dongri Buzurg,800.1,0.0,35.65,59.04,56.26,1.71,9.5,646.17
2022-08-06,Dongri Buzurg,800.1,48.61,51.85,53.63,60.0,0.66,9.34,684.78
2022-08-07,Dongri Buzurg,800.1,0.0,16.2,46.74,53.6,1.16,7.72,686.66
2022-08-08,Dongri Buzurg,800.1,63.79,37.47,54.76,60.0,1.96,10.4,632.27
2022-08-09,Dongri Buzurg,800.1,0.0,21.26,31.33,52.35,1.03,12.52,689.77
2022-08-10,Dongri Buzurg,800.1,7.57,23.79,32.42,54.47,0.78,14.15,680.19
2022-08-11,Dongri Buzurg,800.1,8.53,5.37,18.36,55.31,1.19,4.58,724.3
2022-08-12,Dongri Buzurg,800.1,0.0,5.37,18.36,52.94,4.04,8.41,654.77
2022-08-13,Dongri Buzurg,800.1,0.0,2.84,11.41,49.3,0.4,9.05,719.87
2022-08-14,Dongri Buzurg,800.1,0.0,0.0,11.41,46.2,0.67,12.4,709.09
2022-08-15,Dongri Buzurg,800.1,0.0,0.0,2.3,44.81,0.55,5.72,742.93
2022-08-16,Dongri Buzurg,800.1,33.03,11.01,7.02,52.48,0.71,19.2,698.77
2022-08-17,Dongri Buzurg,800.1,0.0,11.01,5.94,46.94,2.53,6.15,712.79
2022-08-18,Dongri Buzurg,800.1,33.35,22.13,9.48,57.17,0.4,8.6,705.51
2022-08-19,Dongri Buzurg,800.1,0.0,11.12,9.48,56.02,1.19,16.38,671.2
2022-08-20,Dongri Buzurg,800.1,82.02,38.46,21.2,60.0,0.92,13.25,653.72
2022-08-21,Dongri Buzurg,800.1,7.51,29.84,22.27,57.54,1.64,8.47,695.63
2022-08-22,Dongri Buzurg,800.1,41.4,43.64,28.19,60.0,1.33,11.71,693.73
2022-08-23,Dongri Buzurg,800.1,86.79,45.23,35.87,60.0,1.48,7.99,664.74
2022-08-24,Dongri Buzurg,800.1,23.17,50.45,39.18,60.0,2.49,9.7,642.68
2022-08-25,Dongri Buzurg,800.1,0.0,36.65,34.41,56.29,1.44,16.11,667.95
2022-08-26,Dongri Buzurg,800.1,12.14,11.77,36.15,59.94,1.48,3.7,673.52
2022-08-27,Dongri Buzurg,800.1,50.53,20.89,31.65,60.0,1.6,14.78,630.71
2022-08-28,Dongri Buzurg,800.1,48.29,36.99,37.47,60.0,1.25,10.8,661.82
2022-08-29,Dongri Buzurg,800.1,0.0,32.94,31.56,57.59,3.86,1.1,658.04
2022-08-30,Dongri Buzurg,800.1,0.0,16.1,19.16,53.71,0.0,1.81,730.03
2022-08-31,Dongri Buzurg,800.1,42.28,14.09,21.89,60.0,1.18,0.97,676.39
2022-09-01,Dongri Buzurg,800.1,29.31,23.87,26.08,60.0,0.44,2.72,696.0
2022-09-02,Dongri Buzurg,800.1,0.0,23.87,24.34,54.34,1.72,0.0,675.18
2022-09-03,Dongri Buzurg,800.1,8.0,12.44,18.27,54.9,0.53,16.25,702.0
2022-09-04,Dongri Buzurg,800.1,0.0,2.67,11.37,49.73,1.66,8.38,688.96
2022-09-05,Dongri Buzurg,800.1,19.57,9.19,14.17,53.86,0.0,2.98,719.48
2022-09-06,Dongri Buzurg,800.1,22.42,14.0,17.37,57.86,0.54,21.23,668.09
2022-09-07,Dongri Buzurg,800.1,0.0,14.0,11.33,53.92,0.72,15.39,706.17
2022-09-08,Dongri Buzurg,800.1,14.5,12.31,9.21,56.05,1.42,13.01,668.74
2022-09-09,Dongri Buzurg,800.1,0.0,4.83,9.21,54.88,0.98,13.23,694.15
2022-09-10,Dongri Buzurg,800.1,26.37,13.62,11.84,60.0,0.02,28.99,699.1
2022-09-11,Dongri Buzurg,800.1,96.84,41.07,25.67,60.0,1.15,17.11,609.53
2022-09-12,Dongri Buzurg,800.1,0.0,41.07,22.88,57.04,0.0,14.81,685.5
2022-09-13,Dongri Buzurg,800.1,23.62,40.15,23.05,60.0,0.6,2.05,710.31
2022-09-14,Dongri Buzurg,800.1,45.54,23.05,29.55,60.0,0.65,11.13,673.18
2022-09-15,Dongri Buzurg,800.1,0.0,23.05,27.48,55.74,0.04,2.09,707.45
2022-09-16,Dongri Buzurg,800.1,14.51,20.02,29.55,53.38,4.46,10.83,642.67
2022-09-17,Dongri Buzurg,800.1,14.4,9.64,27.84,54.67,1.03,3.72,709.07
2022-09-18,Dongri Buzurg,800.1,0.0,9.64,14.01,50.68,0.34,4.94,742.05
2022-09-19,Dongri Buzurg,800.1,12.23,8.88,15.76,52.4,1.75,17.82,684.03
2022-09-20,Dongri Buzurg,800.1,41.49,17.91,18.31,60.0,1.24,13.12,687.68
2022-09-21,Dongri Buzurg,800.1,0.0,17.91,11.81,56.75,2.72,18.75,668.53
2022-09-22,Dongri Buzurg,800.1,0.0,13.83,11.81,51.03,0.47,0.03,700.11
2022-09-23,Dongri Buzurg,800.1,83.99,28.0,21.73,60.0,2.4,18.37,649.9
2022-09-24,Dongri Buzurg,800.1,14.78,32.92,21.78,60.0,2.41,26.93,666.4
2022-09-25,Dongri Buzurg,800.1,18.17,38.98,24.38,60.0,3.33,4.42,643.32
2022-09-26,Dongri Buzurg,800.1,18.18,17.04,25.23,60.0,0.62,20.34,658.47
2022-09-27,Dongri Buzurg,800.1,15.64,17.33,21.54,60.0,2.13,14.33,686.88
2022-09-28,Dongri Buzurg,800.1,0.0,11.27,21.54,55.69,1.24,15.67,705.39
2022-09-29,Dongri Buzurg,800.1,0.0,5.21,21.54,52.6,0.13,2.23,723.37
