"record_id","source_record_id","date","mine_name","state","district","scenario_type","action","target_rom_tonnes","actual_rom_tonnes","shortfall_tonnes","shortfall_pct","equipment_downtime_hours","downtime_3d_hours","blast_delay_minutes","rainfall_mm","rain_3d_mm","rain_7d_mm","avg_mn_grade_pct","resources_allocated","duration_hours","action_intensity","available_equipment_pct","available_pumps","labor_available_pct","stockpile_available_tonnes","quality_uplift_pct","recovered_tonnage","remaining_shortfall","action_cost","revenue_saved","net_benefit"
"M4V2-001487","PROD-000075","2022-06-14","Chikla","Maharashtra","Bhandara","real_daily","DEWATERING","482.87","426.86","56.01","11.5994","0.14","6.5","0.0","9.6","38.13","95.12","29.853","85.52","3.62","0.817","","7.0","","","","4.229","51.781","9267.2","12411.0","3143.8"
"M4V2-001488","PROD-000075","2022-06-14","Chikla","Maharashtra","Bhandara","real_daily","DEWATERING","482.87","426.86","56.01","11.5994","0.14","6.5","0.0","9.6","38.13","95.12","29.853","45.77","10.97","0.37","","8.0","","","","3.713","52.297","8808.33","9522.0","713.67"
"M4V2-001489","PROD-000075","2022-06-14","Chikla","Maharashtra","Bhandara","real_daily","PREVENTIVE_MAINTENANCE","482.87","426.86","56.01","11.5994","0.14","6.5","0.0","9.6","38.13","95.12","29.853","42.58","18.37","0.413","78.58","","","","","2.63","53.38","14028.34","9396.0","-4632.34"
"M4V2-001490","PROD-000075","2022-06-14","Chikla","Maharashtra","Bhandara","real_daily","PREVENTIVE_MAINTENANCE","482.87","426.86","56.01","11.5994","0.14","6.5","0.0","9.6","38.13","95.12","29.853","73.11","14.41","0.919","81.01","","","","","2.769","53.241","15523.93","15858.0","334.07"
"M4V2-001491","PROD-000075","2022-06-14","Chikla","Maharashtra","Bhandara","real_daily","PREVENTIVE_MAINTENANCE","482.87","426.86","56.01","11.5994","0.14","6.5","0.0","9.6","38.13","95.12","29.853","95.94","5.83","0.58","79.37","","","","","2.555","53.455","14340.28","9846.0","-4494.28"
"M4V2-001492","PROD-000075","2022-06-14","Chikla","Maharashtra","Bhandara","real_daily","PREVENTIVE_MAINTENANCE","482.87","426.86","56.01","11.5994","0.14","6.5","0.0","9.6","38.13","95.12","29.853","65.34","7.03","0.64","76.05","","","","","2.156","53.854","12390.63","9270.0","-3120.63"
"M4V2-001493","PROD-000075","2022-06-14","Chikla","Maharashtra","Bhandara","real_daily","CONTINGENCY_LABOR","482.87","426.86","56.01","11.5994","0.14","6.5","0.0","9.6","38.13","95.12","29.853","68.61","11.14","0.573","","","88.55","","","2.978","53.032","4430.22","3825.0","-605.22"
"M4V2-001494","PROD-000075","2022-06-14","Chikla","Maharashtra","Bhandara","real_daily","CONTINGENCY_LABOR","482.87","426.86","56.01","11.5994","0.14","6.5","0.0","9.6","38.13","95.12","29.853","55.96","14.69","0.464","","","73.53","","","2.573","53.437","4262.58","3420.0","-842.58"
"M4V2-001495","PROD-000075","2022-06-14","Chikla","Maharashtra","Bhandara","real_daily","CONTINGENCY_LABOR","482.87","426.86","56.01","11.5994","0.14","6.5","0.0","9.6","38.13","95.12","29.853","84.54","15.87","0.881","","","93.0","","","3.551","52.459","5297.33","5328.0","30.67"
"M4V2-001496","PROD-000075","2022-06-14","Chikla","Maharashtra","Bhandara","real_daily","CONTINGENCY_LABOR","482.87","426.86","56.01","11.5994","0.14","6.5","0.0","9.6","38.13","95.12","29.853","98.61","15.56","0.186","","","70.61","","","2.567","53.443","5819.68","3015.0","-2804.68"
"M4V2-001497","PROD-000075","2022-06-14","Chikla","Maharashtra","Bhandara","real_daily","BLENDING","482.87","426.86","56.01","11.5994","0.14","6.5","0.0","9.6","38.13","95.12","29.853","21.09","6.65","0.293","","","","408.28","2.446","5.384","50.626","2402.76","8865.97","6463.21"
"M4V2-001498","PROD-000075","2022-06-14","Chikla","Maharashtra","Bhandara","real_daily","BLENDING","482.87","426.86","56.01","11.5994","0.14","6.5","0.0","9.6","38.13","95.12","29.853","57.63","15.19","0.708","","","","308.77","3.403","5.458","50.552","3723.32","34377.97","30654.65"
"M4V2-001499","PROD-000075","2022-06-14","Chikla","Maharashtra","Bhandara","real_daily","BLENDING","482.87","426.86","56.01","11.5994","0.14","6.5","0.0","9.6","38.13","95.12","29.853","82.81","18.42","0.544","","","","45.01","4.219","3.461","52.549","4628.25","950.63","-3677.62"
"M4V2-001500","PROD-000075","2022-06-14","Chikla","Maharashtra","Bhandara","real_daily","BLENDING","482.87","426.86","56.01","11.5994","0.14","6.5","0.0","9.6","38.13","95.12","29.853","97.25","11.86","0.891","","","","255.31","5.585","6.144","49.866","4518.25","33062.61","28544.36"
"M4V2-001501","PROD-000076","2022-06-15","Chikla","Maharashtra","Bhandara","real_daily","REROUTE_FLEET","533.4","458.34","75.06","14.072","0.65","1.43","23.0","43.08","81.21","113.59","29.853","81.71","4.97","0.326","100.0","","","","","4.378","70.682","6444.0","10674.0","4230.0"
"M4V2-001502","PROD-000076","2022-06-15","Chikla","Maharashtra","Bhandara","real_daily","REROUTE_FLEET","533.4","458.34","75.06","14.072","0.65","1.43","23.0","43.08","81.21","113.59","29.853","78.47","3.79","0.408","100.0","","","","","3.722","71.338","6198.78","11403.0","5204.22"
"M4V2-001503","PROD-000076","2022-06-15","Chikla","Maharashtra","Bhandara","real_daily","REROUTE_FLEET","533.4","458.34","75.06","14.072","0.65","1.43","23.0","43.08","81.21","113.59","29.853","45.96","1.69","0.817","85.9","","","","","3.843","71.217","4329.05","7983.0","3653.95"
"M4V2-001504","PROD-000076","2022-06-15","Chikla","Maharashtra","Bhandara","real_daily","REROUTE_FLEET","533.4","458.34","75.06","14.072","0.65","1.43","23.0","43.08","81.21","113.59","29.853","41.25","1.28","0.574","95.15","","","","","3.4","71.66","4062.72","5508.0","1445.28"
"M4V2-001505","PROD-000076","2022-06-15","Chikla","Maharashtra","Bhandara","real_daily","DEWATERING","533.4","458.34","75.06","14.072","0.65","1.43","23.0","43.08","81.21","113.59","29.853","87.88","19.74","0.547","","9.0","","","","7.814","67.246","13117.96","88092.0","74974.04"
"M4V2-001506","PROD-000076","2022-06-15","Chikla","Maharashtra","Bhandara","real_daily","DEWATERING","533.4","458.34","75.06","14.072","0.65","1.43","23.0","43.08","81.21","113.59","29.853","25.36","13.08","0.325","","9.0","","","","6.41","68.65","7994.07","38358.0","30363.93"
"M4V2-001507","PROD-000076","2022-06-15","Chikla","Maharashtra","Bhandara","real_daily","DEWATERING","533.4","458.34","75.06","14.072","0.65","1.43","23.0","43.08","81.21","113.59","29.853","80.15","6.65","0.108","","6.0","","","","5.19","69.87","9854.94","35748.0","25893.06"
"M4V2-001508","PROD-000076","2022-06-15","Chikla","Maharashtra","Bhandara","real_daily","DEWATERING","533.4","458.34","75.06","14.072","0.65","1.43","23.0","43.08","81.21","113.59","29.853","66.39","14.06","0.612","","6.0","","","","6.122","68.938","10745.96","57177.0","46431.04"
"M4V2-001509","PROD-000076","2022-06-15","Chikla","Maharashtra","Bhandara","real_daily","PREVENTIVE_MAINTENANCE","533.4","458.34","75.06","14.072","0.65","1.43","23.0","43.08","81.21","113.59","29.853","26.67","15.55","0.422","87.58","","","","","2.866","72.194","11665.2","1458.0","-10207.2"
"M4V2-001510","PROD-000076","2022-06-15","Chikla","Maharashtra","Bhandara","real_daily","PREVENTIVE_MAINTENANCE","533.4","458.34","75.06","14.072","0.65","1.43","23.0","43.08","81.21","113.59","29.853","72.42","6.91","0.456","92.83","","","","","3.057","72.003","13146.75","1503.0","-11643.75"
"M4V2-001511","PROD-000076","2022-06-15","Chikla","Maharashtra","Bhandara","real_daily","PREVENTIVE_MAINTENANCE","533.4","458.34","75.06","14.072","0.65","1.43","23.0","43.08","81.21","113.59","29.853","47.21","18.59","0.644","84.04","","","","","3.983","71.077","14023.41","2223.0","-11800.41"
"M4V2-001512","PROD-000076","2022-06-15","Chikla","Maharashtra","Bhandara","real_daily","PREVENTIVE_MAINTENANCE","533.4","458.34","75.06","14.072","0.65","1.43","23.0","43.08","81.21","113.59","29.853","5.07","11.63","0.604","94.38","","","","","3.072","71.988","8550.46","1053.0","-7497.46"
"M4V2-001513","PROD-000076","2022-06-15","Chikla","Maharashtra","Bhandara","real_daily","CONTINGENCY_LABOR","533.4","458.34","75.06","14.072","0.65","1.43","23.0","43.08","81.21","113.59","29.853","57.52","21.07","0.996","","","68.66","","","3.859","71.201","4949.87","9495.0","4545.13"
"M4V2-001514","PROD-000076","2022-06-15","Chikla","Maharashtra","Bhandara","real_daily","CONTINGENCY_LABOR","533.4","458.34","75.06","14.072","0.65","1.43","23.0","43.08","81.21","113.59","29.853","28.66","6.39","0.889","","","84.22","","","3.185","71.875","2558.17","5328.0","2769.83"
"M4V2-001515","PROD-000076","2022-06-15","Chikla","Maharashtra","Bhandara","real_daily","CONTINGENCY_LABOR","533.4","458.34","75.06","14.072","0.65","1.43","23.0","43.08","81.21","113.59","29.853","10.78","11.95","0.512","","","72.04","","","2.822","72.238","2552.61","3816.0","1263.39"
"M4V2-001516","PROD-000076","2022-06-15","Chikla","Maharashtra","Bhandara","real_daily","CONTINGENCY_LABOR","533.4","458.34","75.06","14.072","0.65","1.43","23.0","43.08","81.21","113.59","29.853","60.03","21.8","0.53","","","55.34","","","3.843","71.217","5084.66","7524.0","2439.34"
"M4V2-001517","PROD-000076","2022-06-15","Chikla","Maharashtra","Bhandara","real_daily","BLENDING","533.4","458.34","75.06","14.072","0.65","1.43","23.0","43.08","81.21","113.59","29.853","65.83","19.06","0.359","","","","252.34","3.919","8.039","67.021","4488.14","23031.72","18543.58"
"M4V2-001518","PROD-000076","2022-06-15","Chikla","Maharashtra","Bhandara","real_daily","BLENDING","533.4","458.34","75.06","14.072","0.65","1.43","23.0","43.08","81.21","113.59","29.853","54.84","10.28","0.355","","","","67.74","2.556","3.427","71.633","3417.12","1107.51","-2309.61"
"M4V2-001519","PROD-000076","2022-06-15","Chikla","Maharashtra","Bhandara","real_daily","BLENDING","533.4","458.34","75.06","14.072","0.65","1.43","23.0","43.08","81.21","113.59","29.853","87.59","11.84","0.643","","","","249.74","3.054","6.592","68.468","4338.99","26254.33","21915.34"
"M4V2-001520","PROD-000076","2022-06-15","Chikla","Maharashtra","Bhandara","real_daily","BLENDING","533.4","458.34","75.06","14.072","0.65","1.43","23.0","43.08","81.21","113.59","29.853","43.07","18.44","0.629","","","","316.68","4.072","8.641","66.419","3685.71","39728.92","36043.21"
"M4V2-001521","PROD-000077","2022-06-16","Chikla","Maharashtra","Bhandara","real_daily","REROUTE_FLEET","575.5","508.58","66.92","11.6281","3.66","4.45","0.0","0.0","52.68","95.36","29.853","31.16","15.73","0.458","91.49","","","","","2.886","64.034","5801.24","5949.0","147.76"
"M4V2-001522","PROD-000077","2022-06-16","Chikla","Maharashtra","Bhandara","real_daily","REROUTE_FLEET","575.5","508.58","66.92","11.6281","3.66","4.45","0.0","0.0","52.68","95.36","29.853","17.98","22.0","0.513","91.79","","","","","3.17","63.75","6072.31","8937.0","2864.69"
"M4V2-001523","PROD-000077","2022-06-16","Chikla","Maharashtra","Bhandara","real_daily","REROUTE_FLEET","575.5","508.58","66.92","11.6281","3.66","4.45","0.0","0.0","52.68","95.36","29.853","83.66","13.0","0.301","92.01","","","","","3.339","63.581","7820.82","8478.0","657.18"
"M4V2-001524","PROD-000077","2022-06-16","Chikla","Maharashtra","Bhandara","real_daily","REROUTE_FLEET","575.5","508.58","66.92","11.6281","3.66","4.45","0.0","0.0","52.68","95.36","29.853","61.92","14.13","0.929","75.98","","","","","3.466","63.454","7167.88","11205.0","4037.12"
"M4V2-001525","PROD-000077","2022-06-16","Chikla","Maharashtra","Bhandara","real_daily","DEWATERING","575.5","508.58","66.92","11.6281","3.66","4.45","0.0","0.0","52.68","95.36","29.853","60.71","12.72","0.631","","10.0","","","","4.909","62.011","10044.19","31500.0","21455.81"
"M4V2-001526","PROD-000077","2022-06-16","Chikla","Maharashtra","Bhandara","real_daily","DEWATERING","575.5","508.58","66.92","11.6281","3.66","4.45","0.0","0.0","52.68","95.36","29.853","56.77","14.77","0.54","","4.0","","","","3.799","63.121","10118.42","16713.0","6594.58"
"M4V2-001527","PROD-000077","2022-06-16","Chikla","Maharashtra","Bhandara","real_daily","DEWATERING","575.5","508.58","66.92","11.6281","3.66","4.45","0.0","0.0","52.68","95.36","29.853","43.59","18.6","0.131","","2.0","","","","3.337","63.583","10390.13","10359.0","-31.13"
"M4V2-001528","PROD-000077","2022-06-16","Chikla","Maharashtra","Bhandara","real_daily","DEWATERING","575.5","508.58","66.92","11.6281","3.66","4.45","0.0","0.0","52.68","95.36","29.853","28.71","22.81","0.631","","3.0","","","","4.036","62.884","10234.03","18405.0","8170.97"
"M4V2-001529","PROD-000077","2022-06-16","Chikla","Maharashtra","Bhandara","real_daily","PREVENTIVE_MAINTENANCE","575.5","508.58","66.92","11.6281","3.66","4.45","0.0","0.0","52.68","95.36","29.853","24.72","2.74","0.591","75.58","","","","","3.068","63.852","7838.97","3159.0","-4679.97"
"M4V2-001530","PROD-000077","2022-06-16","Chikla","Maharashtra","Bhandara","real_daily","PREVENTIVE_MAINTENANCE","575.5","508.58","66.92","11.6281","3.66","4.45","0.0","0.0","52.68","95.36","29.853","78.83","23.66","0.103","85.42","","","","","4.313","62.607","18855.82","8100.0","-10755.82"
"M4V2-001531","PROD-000077","2022-06-16","Chikla","Maharashtra","Bhandara","real_daily","PREVENTIVE_MAINTENANCE","575.5","508.58","66.92","11.6281","3.66","4.45","0.0","0.0","52.68","95.36","29.853","47.0","15.5","0.709","89.16","","","","","4.274","62.646","13563.59","9144.0","-4419.59"
"M4V2-001532","PROD-000077","2022-06-16","Chikla","Maharashtra","Bhandara","real_daily","PREVENTIVE_MAINTENANCE","575.5","508.58","66.92","11.6281","3.66","4.45","0.0","0.0","52.68","95.36","29.853","55.53","19.05","0.763","80.45","","","","","4.324","62.596","15753.09","8865.0","-6888.09"
"M4V2-001533","PROD-000077","2022-06-16","Chikla","Maharashtra","Bhandara","real_daily","CONTINGENCY_LABOR","575.5","508.58","66.92","11.6281","3.66","4.45","0.0","0.0","52.68","95.36","29.853","15.27","21.15","0.581","","","82.38","","","3.384","63.536","3448.12","2511.0","-937.12"
"M4V2-001534","PROD-000077","2022-06-16","Chikla","Maharashtra","Bhandara","real_daily","CONTINGENCY_LABOR","575.5","508.58","66.92","11.6281","3.66","4.45","0.0","0.0","52.68","95.36","29.853","90.28","9.85","0.869","","","89.7","","","4.121","62.799","4995.24","4284.0","-711.24"
"M4V2-001535","PROD-000077","2022-06-16","Chikla","Maharashtra","Bhandara","real_daily","CONTINGENCY_LABOR","575.5","508.58","66.92","11.6281","3.66","4.45","0.0","0.0","52.68","95.36","29.853","98.12","1.61","0.596","","","84.61","","","3.666","63.254","4454.0","3105.0","-1349.0"
"M4V2-001536","PROD-000077","2022-06-16","Chikla","Maharashtra","Bhandara","real_daily","CONTINGENCY_LABOR","575.5","508.58","66.92","11.6281","3.66","4.45","0.0","0.0","52.68","95.36","29.853","44.81","22.42","0.181","","","67.09","","","2.855","64.065","4662.77","2574.0","-2088.77"
"M4V2-001537","PROD-000077","2022-06-16","Chikla","Maharashtra","Bhandara","real_daily","BLENDING","575.5","508.58","66.92","11.6281","3.66","4.45","0.0","0.0","52.68","95.36","29.853","66.66","3.71","0.305","","","","181.8","3.811","4.368","62.552","3250.13","5163.7","1913.57"
"M4V2-001538","PROD-000077","2022-06-16","Chikla","Maharashtra","Bhandara","real_daily","BLENDING","575.5","508.58","66.92","11.6281","3.66","4.45","0.0","0.0","52.68","95.36","29.853","10.98","12.35","0.178","","","","260.13","2.306","5.431","61.489","2598.97","5445.45","2846.48"
"M4V2-001539","PROD-000077","2022-06-16","Chikla","Maharashtra","Bhandara","real_daily","BLENDING","575.5","508.58","66.92","11.6281","3.66","4.45","0.0","0.0","52.68","95.36","29.853","45.06","12.42","0.36","","","","165.0","3.265","4.602","62.318","3401.59","4639.52","1237.93"
"M4V2-001540","PROD-000077","2022-06-16","Chikla","Maharashtra","Bhandara","real_daily","BLENDING","575.5","508.58","66.92","11.6281","3.66","4.45","0.0","0.0","52.68","95.36","29.853","100.0","3.87","0.428","","","","466.44","4.187","9.968","56.952","4248.99","48015.8","43766.81"
"M4V2-001541","PROD-000078","2022-06-17","Chikla","Maharashtra","Bhandara","real_daily","REROUTE_FLEET","546.09","498.83","47.26","8.6543","0.11","4.42","0.0","7.46","50.54","88.67","29.853","10.73","19.93","0.747","88.9","","","","","2.084","45.176","5595.31","5841.0","245.69"
"M4V2-001542","PROD-000078","2022-06-17","Chikla","Maharashtra","Bhandara","real_daily","REROUTE_FLEET","546.09","498.83","47.26","8.6543","0.11","4.42","0.0","7.46","50.54","88.67","29.853","25.98","17.51","0.524","97.88","","","","","1.958","45.302","5831.86","4527.0","-1304.86"
"M4V2-001543","PROD-000078","2022-06-17","Chikla","Maharashtra","Bhandara","real_daily","REROUTE_FLEET","546.09","498.83","47.26","8.6543","0.11","4.42","0.0","7.46","50.54","88.67","29.853","25.99","8.39","0.615","73.69","","","","","1.588","45.672","4405.71","3231.0","-1174.71"
"M4V2-001544","PROD-000078","2022-06-17","Chikla","Maharashtra","Bhandara","real_daily","REROUTE_FLEET","546.09","498.83","47.26","8.6543","0.11","4.42","0.0","7.46","50.54","88.67","29.853","67.24","1.79","0.407","92.21","","","","","1.769","45.491","5376.08","3429.0","-1947.08"
"M4V2-001545","PROD-000078","2022-06-17","Chikla","Maharashtra","Bhandara","real_daily","DEWATERING","546.09","498.83","47.26","8.6543","0.11","4.42","0.0","7.46","50.54","88.67","29.853","27.93","3.86","0.326","","10.0","","","","2.502","44.758","6262.89","5535.0","-727.89"
"M4V2-001546","PROD-000078","2022-06-17","Chikla","Maharashtra","Bhandara","real_daily","DEWATERING","546.09","498.83","47.26","8.6543","0.11","4.42","0.0","7.46","50.54","88.67","29.853","46.86","19.61","0.629","","10.0","","","","3.305","43.955","10611.21","18720.0","8108.79"
"M4V2-001547","PROD-000078","2022-06-17","Chikla","Maharashtra","Bhandara","real_daily","DEWATERING","546.09","498.83","47.26","8.6543","0.11","4.42","0.0","7.46","50.54","88.67","29.853","85.46","11.87","0.231","","7.0","","","","2.722","44.538","11351.86","13284.0","1932.14"
"M4V2-001548","PROD-000078","2022-06-17","Chikla","Maharashtra","Bhandara","real_daily","DEWATERING","546.09","498.83","47.26","8.6543","0.11","4.42","0.0","7.46","50.54","88.67","29.853","32.21","22.81","0.542","","6.0","","","","3.272","43.988","10438.24","12600.0","2161.76"
"M4V2-001549","PROD-000078","2022-06-17","Chikla","Maharashtra","Bhandara","real_daily","PREVENTIVE_MAINTENANCE","546.09","498.83","47.26","8.6543","0.11","4.42","0.0","7.46","50.54","88.67","29.853","14.8","23.83","0.276","81.02","","","","","1.711","45.549","13311.29","3276.0","-10035.29"
"M4V2-001550","PROD-000078","2022-06-17","Chikla","Maharashtra","Bhandara","real_daily","PREVENTIVE_MAINTENANCE","546.09","498.83","47.26","8.6543","0.11","4.42","0.0","7.46","50.54","88.67","29.853","56.33","9.15","0.244","91.46","","","","","1.814","45.446","12543.64","3168.0","-9375.64"
"M4V2-001551","PROD-000078","2022-06-17","Chikla","Maharashtra","Bhandara","real_daily","PREVENTIVE_MAINTENANCE","546.09","498.83","47.26","8.6543","0.11","4.42","0.0","7.46","50.54","88.67","29.853","8.11","18.97","0.245","87.31","","","","","1.623","45.637","11447.19","2637.0","-8810.19"
"M4V2-001552","PROD-000078","2022-06-17","Chikla","Maharashtra","Bhandara","real_daily","PREVENTIVE_MAINTENANCE","546.09","498.83","47.26","8.6543","0.11","4.42","0.0","7.46","50.54","88.67","29.853","58.55","19.84","0.852","72.08","","","","","2.164","45.096","15571.53","5850.0","-9721.53"
"M4V2-001553","PROD-000078","2022-06-17","Chikla","Maharashtra","Bhandara","real_daily","CONTINGENCY_LABOR","546.09","498.83","47.26","8.6543","0.11","4.42","0.0","7.46","50.54","88.67","29.853","30.44","18.8","0.91","","","90.71","","","1.918","45.342","3809.12","2097.0","-1712.12"
