record_id,mine_name,state,district,mine_latitude,mine_longitude,coordinate_quality,lithology,from_m,to_m,thickness_m,specific_gravity,area_m2,chemistry_schema,mn_pct,mno_pct,mno2_pct,fe2o3_pct,sio2_pct,p2o5_pct,tio2_pct,al2o3_pct,cao_pct,mgo_pct,ai_pct,s2_b4,s2_b8,s2_b11,s2_b12,aster_b4,aster_b5,aster_b6,aster_b7,aster_b8,aster_b9,data_status
GEO-000321,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Quartz-mica schist,26.2,27.65,1.45,3.657,155.47,HIVRA_STYLE,16.64,21.62,,14.85,42.8,0.412,0.391,9.91,4.09,1.34,,0.137903,0.2126,0.168337,0.129762,0.168073,0.172,0.167842,0.157857,0.168387,0.198253,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000322,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Gondite,45.19,46.84,1.65,3.662,110.77,HIVRA_STYLE,38.11,49.16,,3.39,29.8,0.624,0.406,7.01,2.38,2.58,,0.208161,0.277679,0.285143,0.170752,0.247923,0.213443,0.240065,0.213386,0.261198,0.245906,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000323,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Quartz-mica schist,83.69,85.09,1.4,3.417,149.22,MANDRI_STYLE,21.24,,8.25,16.72,49.18,3.6,,,,,15.53,0.150274,0.245298,0.175842,0.158096,0.19596,0.145923,0.20177,0.178816,0.189284,0.195172,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000324,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Quartzite,46.7,52.54,5.84,3.357,102.91,MANDRI_STYLE,40.6,,15.87,11.39,41.94,2.28,,,,,11.93,0.139537,0.234262,0.152618,0.12879,0.175153,0.113655,0.152011,0.150448,0.145247,0.148553,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000325,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Quartz-biotite-muscovite schist,195.95,197.81,1.86,3.503,193.01,MANDRI_STYLE,15.63,,1.68,15.01,39.44,3.182,,,,,11.16,0.085279,0.142963,0.147047,0.07535,0.09905,0.123935,0.157041,0.093676,0.128307,0.10328,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000326,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Quartz-biotite-muscovite schist,24.39,30.37,5.98,3.415,235.27,MANDRI_STYLE,25.7,,15.12,11.34,45.85,2.404,,,,,14.47,0.100947,0.21625,0.117021,0.063761,0.129584,0.088409,0.160483,0.107273,0.154542,0.1342,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000327,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Quartz-mica schist,41.41,43.63,2.22,3.392,149.39,MANDRI_STYLE,29.54,,10.12,13.16,35.02,0.634,,,,,11.26,0.199844,0.243426,0.238966,0.149454,0.193362,0.173934,0.227097,0.173736,0.200804,0.193653,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000328,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Biotite gneiss,21.07,22.68,1.61,3.461,741.25,HIVRA_STYLE,43.12,55.44,,12.75,17.77,0.731,0.348,4.88,2.7,2.31,,0.190555,0.263392,0.21559,0.172797,0.232604,0.191434,0.222099,0.18239,0.245195,0.212495,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000329,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Mn ore,35.25,36.27,1.02,3.429,303.42,HIVRA_STYLE,44.57,57.72,,8.97,20.28,0.594,0.265,4.49,2.49,1.82,,0.170899,0.215428,0.191115,0.16309,0.22548,0.152795,0.199394,0.179419,0.189912,0.1771,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000330,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Quartz-biotite-muscovite schist,101.82,103.62,1.79,3.466,282.65,MANDRI_STYLE,31.71,,21.5,8.31,55.87,0.687,,,,,16.7,0.135914,0.206687,0.155398,0.133913,0.173125,0.109432,0.162107,0.138443,0.161643,0.166723,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000331,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Quartz-biotite-muscovite schist,79.18,80.82,1.64,3.435,193.89,HIVRA_STYLE,40.17,52.14,,8.84,16.91,0.775,0.471,7.45,2.96,2.47,,0.163145,0.215766,0.219666,0.158882,0.179534,0.191949,0.20443,0.202396,0.203981,0.179445,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000332,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Quartzite,60.7,61.89,1.19,3.38,138.83,HIVRA_STYLE,32.85,42.41,,4.75,35.06,1.25,0.199,6.56,2.33,2.7,,0.177347,0.241882,0.237393,0.150887,0.183013,0.176315,0.188821,0.144124,0.20238,0.173747,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000333,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Gondite,113.96,115.22,1.27,3.437,150.59,HIVRA_STYLE,45.26,58.08,,8.48,13.8,0.501,0.29,7.84,3.38,1.8,,0.059225,0.107826,0.093847,0.04948,0.075183,0.073222,0.104118,0.090205,0.12717,0.073612,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000334,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Quartz-biotite-muscovite schist,114.3,114.76,0.46,3.376,360.15,HIVRA_STYLE,23.8,30.57,,11.69,34.08,0.998,0.206,11.85,3.96,3.49,,0.204198,0.289023,0.275619,0.187903,0.272905,0.237167,0.255321,0.226528,0.264121,0.225029,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000335,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Dolomitic marble,68.6,70.04,1.43,3.435,643.81,MANDRI_STYLE,34.73,,20.16,27.07,49.17,0.31,,,,,20.82,0.054104,0.09904,0.094245,0.068085,0.018128,0.057859,0.078778,0.058928,0.097752,0.0643,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000336,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Mn ore,44.12,45.67,1.56,3.433,174.94,HIVRA_STYLE,45.55,58.97,,11.06,14.02,0.585,0.327,8.34,1.65,2.98,,0.120252,0.174778,0.153593,0.107272,0.144683,0.111752,0.164833,0.141838,0.179079,0.157477,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000337,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Calc-silicate rock,181.04,182.29,1.25,3.417,314.24,HIVRA_STYLE,22.26,28.76,,3.53,41.41,1.036,0.413,9.3,4.93,2.63,,0.200534,0.274055,0.232466,0.203325,0.205565,0.222838,0.245055,0.192798,0.225262,0.222821,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000338,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Biotite gneiss,7.21,8.42,1.21,3.665,203.86,HIVRA_STYLE,35.47,46.07,,10.37,29.33,1.699,0.202,5.44,3.34,2.88,,0.144098,0.189173,0.142769,0.090834,0.15483,0.145657,0.165969,0.152407,0.153985,0.152173,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000339,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Calc-silicate rock,35.57,36.76,1.19,3.633,116.89,HIVRA_STYLE,24.22,31.2,,10.13,40.54,0.518,0.292,8.29,2.57,2.5,,0.156429,0.206967,0.185239,0.136027,0.187134,0.16611,0.15515,0.184175,0.175474,0.187874,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000340,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Gondite,26.11,27.29,1.18,3.465,154.86,HIVRA_STYLE,39.34,50.61,,5.83,21.29,0.789,0.358,10.63,2.46,2.53,,0.094274,0.152391,0.161267,0.071934,0.134306,0.119797,0.153378,0.066978,0.101294,0.112372,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000341,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Biotite gneiss,23.92,25.45,1.54,3.451,145.33,HIVRA_STYLE,46.01,59.21,,6.0,19.61,0.978,0.447,6.1,2.67,2.01,,0.092779,0.119517,0.113716,0.074713,0.138171,0.091584,0.114643,0.092125,0.091189,0.091973,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000342,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Mn ore,164.18,165.46,1.28,3.46,137.83,HIVRA_STYLE,34.55,44.45,,10.71,30.84,0.363,0.176,6.83,3.15,1.39,,0.124342,0.175494,0.167513,0.119744,0.173506,0.119556,0.152116,0.139542,0.184365,0.160408,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000343,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Quartz-mica schist,65.32,67.06,1.74,3.455,226.82,HIVRA_STYLE,37.01,47.98,,7.65,29.04,0.457,0.294,7.98,2.12,3.07,,0.220267,0.286633,0.251363,0.204679,0.265256,0.242511,0.268319,0.243615,0.256623,0.250351,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000344,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Quartz-mica schist,40.86,41.87,1.02,3.438,186.65,HIVRA_STYLE,13.35,17.11,,5.56,51.97,1.151,0.349,10.12,4.56,2.15,,0.113996,0.207691,0.151641,0.154504,0.165567,0.151649,0.17205,0.113495,0.17068,0.148927,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000345,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Quartz-mica schist,57.6,63.8,6.2,3.672,161.1,HIVRA_STYLE,31.66,41.11,,7.27,28.15,1.453,0.362,9.75,5.05,2.92,,0.072297,0.125118,0.065907,0.071979,0.064539,0.063981,0.09273,0.080191,0.084467,0.043994,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000346,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Calc-silicate rock,47.3,48.76,1.46,3.408,560.01,HIVRA_STYLE,14.99,19.27,,9.52,48.05,0.857,0.201,11.73,4.39,2.4,,0.210954,0.305427,0.198188,0.239031,0.216508,0.202291,0.253052,0.232929,0.223862,0.232175,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000347,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Biotite gneiss,95.75,96.21,0.46,3.37,204.48,HIVRA_STYLE,13.13,17.08,,6.47,53.24,1.142,0.226,9.58,4.09,2.12,,0.200879,0.305187,0.244383,0.219175,0.202537,0.231303,0.24574,0.222786,0.217713,0.214037,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000348,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Biotite gneiss,72.65,73.69,1.04,3.423,403.54,MANDRI_STYLE,19.63,,5.04,32.01,48.21,1.18,,,,,16.96,0.108234,0.170482,0.15777,0.130993,0.181124,0.177793,0.18091,0.128632,0.130058,0.130116,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000349,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Mn ore,108.1,108.61,0.51,3.441,121.01,HIVRA_STYLE,22.11,28.62,,6.4,42.7,0.555,0.347,9.78,4.48,2.46,,0.103537,0.191803,0.129893,0.113468,0.138792,0.113395,0.143191,0.111527,0.139175,0.121476,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000350,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Calc-silicate rock,25.18,27.03,1.85,3.433,122.92,MANDRI_STYLE,12.66,,3.96,25.78,44.23,1.112,,,,,14.23,0.154742,0.250629,0.181505,0.136931,0.182981,0.167964,0.187542,0.19502,0.177794,0.184161,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000351,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Quartz-mica schist,5.26,5.85,0.59,3.401,109.04,MANDRI_STYLE,41.22,,18.91,14.95,24.22,0.253,,,,,14.92,0.195378,0.252488,0.201428,0.185038,0.260616,0.18115,0.194247,0.176237,0.203872,0.191822,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000352,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Biotite gneiss,118.9,124.75,5.85,3.384,86.54,MANDRI_STYLE,30.26,,21.59,16.56,35.41,1.152,,,,,13.66,0.17409,0.255112,0.197213,0.15446,0.216126,0.165552,0.228906,0.217376,0.185161,0.199745,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000353,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Quartz-biotite-muscovite schist,113.4,113.86,0.45,3.466,304.66,HIVRA_STYLE,24.96,32.13,,16.86,28.21,0.378,0.283,7.96,3.1,3.5,,0.204709,0.262073,0.215521,0.192615,0.25059,0.226267,0.22354,0.214509,0.226585,0.214295,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000354,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Quartz-mica schist,43.8,44.9,1.1,3.401,104.28,HIVRA_STYLE,31.98,41.26,,13.34,30.88,1.402,0.557,5.72,3.07,2.43,,0.16118,0.300361,0.251707,0.164133,0.24056,0.206179,0.246605,0.209583,0.253729,0.229676,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000355,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Biotite gneiss,43.04,45.99,2.95,3.429,162.26,HIVRA_STYLE,36.28,47.07,,8.23,29.52,2.407,0.384,3.0,2.03,2.49,,0.087542,0.183658,0.137264,0.129093,0.137129,0.14482,0.114969,0.115727,0.111799,0.107782,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000356,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Quartz-mica schist,46.4,49.22,2.81,3.428,268.22,HIVRA_STYLE,41.77,53.75,,9.08,16.03,1.45,0.35,6.61,3.21,2.2,,0.228202,0.332071,0.280526,0.246141,0.264147,0.25931,0.313326,0.26799,0.278437,0.305827,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000357,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Biotite gneiss,70.03,71.24,1.21,3.463,307.55,HIVRA_STYLE,36.43,47.3,,9.56,27.8,0.816,0.41,7.0,3.59,1.86,,0.134819,0.198161,0.170424,0.123383,0.174646,0.186407,0.181193,0.150631,0.177665,0.188245,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000358,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Calc-silicate rock,64.57,65.79,1.22,3.426,80.56,MANDRI_STYLE,28.36,,7.76,18.31,48.79,0.727,,,,,15.14,0.152328,0.230167,0.23075,0.131228,0.196543,0.170187,0.228077,0.159336,0.160321,0.178198,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000359,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Gondite,59.93,61.14,1.2,3.419,342.6,MANDRI_STYLE,41.55,,17.4,20.46,28.26,1.438,,,,,10.24,0.08033,0.120708,0.129037,0.112098,0.12636,0.066172,0.11783,0.095759,0.124213,0.091031,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000360,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Mn ore,48.13,49.77,1.64,3.44,135.1,HIVRA_STYLE,13.3,17.2,,12.02,50.11,0.922,0.304,6.1,3.56,2.62,,0.118471,0.151998,0.071621,0.10176,0.076263,0.124545,0.098675,0.135936,0.12635,0.119411,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000361,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Quartzite,47.04,53.54,6.5,3.673,320.14,HIVRA_STYLE,28.95,37.15,,5.42,40.97,0.978,0.311,8.71,3.79,1.54,,0.119399,0.194598,0.146719,0.10833,0.161634,0.149758,0.127556,0.122113,0.148987,0.08507,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000362,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Biotite gneiss,65.97,67.33,1.36,3.43,159.28,MANDRI_STYLE,17.7,,13.14,23.49,38.33,3.009,,,,,19.59,0.150772,0.232733,0.164309,0.110973,0.165169,0.188445,0.169381,0.182615,0.136112,0.114384,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000363,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Gondite,37.6,39.06,1.47,3.68,75.0,HIVRA_STYLE,21.02,27.43,,11.34,47.22,1.044,0.303,6.59,3.41,1.78,,0.219682,0.26566,0.239773,0.236659,0.253362,0.221122,0.278616,0.260372,0.27473,0.224653,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000364,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Gondite,51.71,53.92,2.21,3.495,188.73,HIVRA_STYLE,29.13,37.59,,7.53,35.73,0.779,0.407,8.14,3.59,1.31,,0.160661,0.247373,0.171264,0.139789,0.193507,0.169012,0.200541,0.156502,0.200305,0.191438,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000365,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Gondite,250.0,251.19,1.19,3.425,272.19,MANDRI_STYLE,15.51,,12.54,23.52,10.44,0.907,,,,,7.14,0.119923,0.157236,0.160075,0.103252,0.130904,0.146274,0.144124,0.150491,0.115878,0.118368,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000366,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Mn ore,62.84,64.14,1.3,3.435,120.96,HIVRA_STYLE,26.9,34.64,,11.12,33.39,1.096,0.274,7.95,3.64,2.69,,0.082017,0.134669,0.103097,0.057656,0.084224,0.083074,0.130293,0.081148,0.121445,0.077625,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000367,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Biotite gneiss,44.3,45.42,1.12,3.398,371.59,HIVRA_STYLE,31.05,40.28,,6.1,30.66,1.604,0.272,9.46,3.53,1.98,,0.057364,0.130496,0.112399,0.093859,0.09556,0.094202,0.065411,0.072237,0.094275,0.121155,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000368,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Quartz-mica schist,143.64,144.1,0.46,3.418,189.19,HIVRA_STYLE,24.86,31.83,,8.66,39.89,1.288,0.455,7.61,3.39,1.62,,0.150298,0.225933,0.200187,0.125419,0.196627,0.168126,0.173813,0.175215,0.191516,0.179319,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000369,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Mn ore,90.6,92.9,2.3,3.449,158.07,HIVRA_STYLE,49.11,63.46,,10.55,10.33,0.649,0.259,5.08,1.78,2.31,,0.131634,0.203958,0.154232,0.123884,0.155511,0.15163,0.180522,0.1595,0.171276,0.16103,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000370,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Quartz-biotite-muscovite schist,57.79,59.61,1.82,3.41,436.12,HIVRA_STYLE,16.39,21.28,,6.27,47.21,1.588,0.156,10.68,3.58,3.36,,0.063071,0.162416,0.130277,0.099177,0.107109,0.098408,0.101174,0.083725,0.12889,0.105291,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000371,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Gondite,36.09,37.14,1.05,3.377,420.16,HIVRA_STYLE,30.91,39.97,,7.46,35.7,0.546,0.311,6.21,1.76,2.27,,0.173535,0.21607,0.167316,0.11853,0.151369,0.154959,0.162436,0.159933,0.150359,0.149713,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000372,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Quartz-mica schist,36.83,38.01,1.18,3.379,459.64,MANDRI_STYLE,42.85,,18.54,26.19,22.77,1.01,,,,,10.26,0.082099,0.094686,0.099606,0.085601,0.071778,0.092478,0.102104,0.071977,0.096927,0.069909,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000373,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Mn ore,95.31,95.77,0.46,3.435,334.22,HIVRA_STYLE,39.41,50.9,,5.19,28.73,0.963,0.389,5.93,2.58,1.8,,0.124132,0.159407,0.151246,0.090043,0.169334,0.116461,0.129475,0.083821,0.113608,0.09604,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000374,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Quartz-mica schist,30.16,31.74,1.58,3.468,215.87,HIVRA_STYLE,51.55,66.83,,6.43,13.42,0.435,0.394,6.16,2.79,2.16,,0.137466,0.18106,0.179272,0.149321,0.188502,0.155643,0.201915,0.165118,0.243781,0.17227,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000375,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Mn ore,48.76,50.08,1.32,3.391,163.49,MANDRI_STYLE,38.42,,12.75,12.96,41.87,0.897,,,,,13.06,0.149019,0.193132,0.189078,0.153292,0.167764,0.159976,0.157841,0.143195,0.151199,0.126659,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000376,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Quartz-mica schist,108.28,108.84,0.56,3.474,120.96,MANDRI_STYLE,9.74,,2.23,18.61,62.96,1.161,,,,,18.3,0.188735,0.261309,0.246048,0.223566,0.226351,0.220615,0.243062,0.191175,0.220314,0.215182,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000377,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Gondite,12.27,12.82,0.55,3.369,170.69,HIVRA_STYLE,17.78,23.16,,11.27,47.43,0.686,0.503,8.03,3.52,2.61,,0.055702,0.121076,0.087671,0.079596,0.102942,0.065549,0.057937,0.076878,0.068515,0.060612,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000378,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Gondite,74.99,76.13,1.14,3.433,229.97,HIVRA_STYLE,45.52,58.69,,3.86,14.16,0.867,0.383,9.12,3.71,1.97,,0.177917,0.228058,0.178768,0.124243,0.149279,0.16619,0.204534,0.128325,0.154653,0.160395,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000379,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Quartz-biotite-muscovite schist,12.48,13.72,1.24,3.617,215.05,MANDRI_STYLE,12.82,,3.62,30.73,50.23,1.898,,,,,16.02,0.130815,0.169987,0.168941,0.121919,0.157923,0.145685,0.182901,0.15207,0.136352,0.127744,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000380,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Quartz-mica schist,33.05,33.52,0.48,3.497,315.14,HIVRA_STYLE,35.85,46.53,,11.62,24.23,0.586,0.265,9.68,2.52,2.61,,0.146273,0.214994,0.217296,0.131262,0.197567,0.167607,0.204864,0.151125,0.174068,0.16178,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000381,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Calc-silicate rock,94.17,95.15,0.98,3.387,152.18,HIVRA_STYLE,17.66,22.51,,9.8,53.09,1.956,0.439,3.54,4.89,2.59,,0.193672,0.263919,0.237892,0.22977,0.249223,0.257216,0.207863,0.226999,0.237981,0.239374,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000382,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Dolomitic marble,29.3,32.46,3.16,3.627,173.42,HIVRA_STYLE,28.36,36.16,,11.87,30.93,1.328,0.256,6.21,2.81,2.83,,0.142156,0.209393,0.178656,0.146352,0.170663,0.143614,0.16567,0.172236,0.193659,0.16119,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000383,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Calc-silicate rock,85.82,92.32,6.5,3.388,397.03,HIVRA_STYLE,31.96,41.5,,10.96,29.82,1.321,0.325,8.43,3.12,2.13,,0.241241,0.284023,0.238103,0.172616,0.252552,0.240439,0.247897,0.23669,0.240604,0.233799,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000384,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Mn ore,32.32,35.09,2.77,3.655,137.97,HIVRA_STYLE,29.11,37.55,,9.36,27.28,1.22,0.204,10.42,3.53,2.75,,0.142176,0.211308,0.163067,0.126834,0.149778,0.161125,0.166673,0.113152,0.187245,0.13855,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000385,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Biotite gneiss,26.91,28.36,1.46,3.425,283.67,MANDRI_STYLE,18.05,,4.76,21.82,39.71,1.121,,,,,10.55,0.108825,0.105036,0.101183,0.06851,0.090729,0.096676,0.109654,0.081466,0.055563,0.04991,SYNTHETIC_SCHEMA_FAITHFUL
