record_id,mine_name,state,district,mine_latitude,mine_longitude,coordinate_quality,lithology,from_m,to_m,thickness_m,specific_gravity,area_m2,chemistry_schema,mn_pct,mno_pct,mno2_pct,fe2o3_pct,sio2_pct,p2o5_pct,tio2_pct,al2o3_pct,cao_pct,mgo_pct,ai_pct,s2_b4,s2_b8,s2_b11,s2_b12,aster_b4,aster_b5,aster_b6,aster_b7,aster_b8,aster_b9,data_status,volume_m3,estimated_tonnage_proxy_t,ndvi,s2_b11_b12_ratio,aster_b4_b5_ratio,aster_b6_b7_ratio,aster_b8_b9_ratio,grade_band,mno_pct_missing,mno2_pct_missing,fe2o3_pct_missing,sio2_pct_missing,p2o5_pct_missing,tio2_pct_missing,al2o3_pct_missing,cao_pct_missing,mgo_pct_missing,ai_pct_missing,reference_price_inr_per_t,production_cost_inr_per_t,price_reference_type,cost_reference_type,gross_margin_proxy_inr_per_t,estimated_gross_value_inr,profit_proxy_inr
GEO-000151,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Mn ore,39.58,40.86,1.28,3.485,137.09,MANDRI_STYLE,33.37,37.66,9.62,23.42,31.01,1.396,0.337,7.654999999999999,3.43,2.295,12.94,0.070817,0.145477,0.118646,0.081188,0.076916,0.094472,0.129829,0.094706,0.071394,0.056338,SYNTHETIC_SCHEMA_FAITHFUL,175.48,611.55,0.345178,1.461374,0.814167,1.370863,1.267244,25_TO_BELOW_35,1,0,0,0,0,1,1,1,1,0,7229.73,6504.93,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,724.8,4421341.38,443251.44
GEO-000152,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Gondite,97.26,103.24,5.98,3.525,154.51,MANDRI_STYLE,36.55,37.66,23.14,15.3,45.21,0.714,0.337,7.654999999999999,3.43,2.295,6.25,0.188501,0.229297,0.214546,0.177296,0.237317,0.227278,0.2126,0.147978,0.219907,0.175225,SYNTHETIC_SCHEMA_FAITHFUL,923.97,3256.99,0.097645,1.210101,1.044171,1.4367,1.254998,35_TO_BELOW_46,1,0,0,0,0,1,1,1,1,0,13127.91,6504.93,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,6622.98,42757471.59,21570979.63
GEO-000153,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Gondite,114.16,116.9,2.73,3.39,98.67,HIVRA_STYLE,19.46,25.13,12.0,5.82,53.22,1.765,0.367,6.23,3.27,2.94,12.01,0.067365,0.054839,0.076945,0.016058,0.071279,0.0539,0.026348,0.045952,0.081296,0.064329,SYNTHETIC_SCHEMA_FAITHFUL,269.37,913.16,-0.102501,4.791692,1.32243,0.573381,1.263753,BELOW_25,0,1,0,0,0,0,0,0,0,1,4709.07,6504.93,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,-1795.86,4300134.36,-1639907.52
GEO-000154,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Biotite gneiss,250.0,253.01,3.01,3.39,115.91,HIVRA_STYLE,31.21,40.45,12.0,5.47,37.78,1.514,0.367,8.39,1.92,2.79,12.01,0.130164,0.200149,0.132054,0.116048,0.152176,0.097508,0.14188,0.107434,0.151469,0.119621,SYNTHETIC_SCHEMA_FAITHFUL,348.89,1182.74,0.211875,1.137926,1.560651,1.320625,1.266241,25_TO_BELOW_35,0,1,0,0,0,0,0,0,0,1,7229.73,6504.93,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,724.8,8550890.86,857249.95
GEO-000155,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Mn ore,9.19,14.46,5.26,3.634,158.31,MANDRI_STYLE,38.44,37.66,18.81,20.44,22.42,0.287,0.337,7.654999999999999,3.43,2.295,9.93,0.1081,0.157601,0.122418,0.087347,0.126723,0.130358,0.135726,0.114079,0.106871,0.114668,SYNTHETIC_SCHEMA_FAITHFUL,832.71,3026.07,0.186303,1.401513,0.972115,1.189754,0.932004,35_TO_BELOW_46,1,0,0,0,0,1,1,1,1,0,13127.91,6504.93,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,6622.98,39725974.61,20041601.09
GEO-000156,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Mn ore,104.53,104.97,0.44,3.392,151.44,HIVRA_STYLE,27.46,35.25,12.0,7.49,41.24,0.589,0.235,8.3,2.99,2.51,12.01,0.035114,0.118316,0.086768,0.034451,0.090965,0.057027,0.084444,0.024617,0.047142,0.07205,SYNTHETIC_SCHEMA_FAITHFUL,66.63,226.01,0.54228,2.518592,1.595122,3.430312,0.654296,25_TO_BELOW_35,0,1,0,0,0,0,0,0,0,1,7229.73,6504.93,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,724.8,1633991.28,163812.05
GEO-000157,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Gondite,17.68,19.67,1.99,3.65,178.51,HIVRA_STYLE,13.94,17.82,12.0,8.44,57.17,1.612,0.339,7.67,3.86,2.44,12.01,0.158664,0.24869,0.206111,0.164234,0.196853,0.18715,0.186382,0.201609,0.188446,0.164789,SYNTHETIC_SCHEMA_FAITHFUL,355.23,1296.59,0.221002,1.254984,1.051846,0.924473,1.143559,BELOW_25,0,1,0,0,0,0,0,0,0,1,4709.07,6504.93,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,-1795.86,6105733.07,-2328494.12
GEO-000158,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Dolomitic marble,180.03,180.99,0.96,3.405,121.48,HIVRA_STYLE,32.67,42.22,12.0,9.63,32.35,0.177,0.329,5.86,3.92,1.34,12.01,0.116644,0.147499,0.120873,0.100638,0.15249,0.147418,0.120165,0.132602,0.168537,0.128031,SYNTHETIC_SCHEMA_FAITHFUL,116.62,397.09,0.116812,1.201067,1.034406,0.906208,1.316376,25_TO_BELOW_35,0,1,0,0,0,0,0,0,0,1,7229.73,6504.93,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,724.8,2870853.49,287810.83
GEO-000159,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Biotite gneiss,75.42,75.86,0.44,3.368,137.69,MANDRI_STYLE,30.08,37.66,8.25,21.28,30.62,2.057,0.337,7.654999999999999,3.43,2.295,13.4,0.123307,0.231117,0.153267,0.110571,0.147484,0.144103,0.149087,0.129977,0.134371,0.119146,SYNTHETIC_SCHEMA_FAITHFUL,60.58,204.03,0.304184,1.386141,1.023462,1.147026,1.127784,25_TO_BELOW_35,1,0,0,0,0,1,1,1,1,0,7229.73,6504.93,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,724.8,1475081.81,147880.94
GEO-000160,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Mn ore,6.3,7.37,1.07,3.408,596.07,HIVRA_STYLE,41.21,53.11,12.0,2.66,24.57,0.775,0.368,6.77,2.47,1.81,12.01,0.130742,0.197145,0.183703,0.119443,0.190796,0.131544,0.172442,0.103851,0.143806,0.177003,SYNTHETIC_SCHEMA_FAITHFUL,637.79,2173.59,0.202518,1.537997,1.450435,1.660475,0.81245,35_TO_BELOW_46,0,1,0,0,0,0,0,0,0,1,13127.91,6504.93,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,6622.98,28534693.9,14395643.1
GEO-000161,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Quartzite,46.11,46.98,0.87,3.369,449.26,HIVRA_STYLE,43.72,56.81,12.0,5.49,29.48,0.751,0.303,3.0,1.73,1.82,12.01,0.179977,0.242709,0.214868,0.162329,0.230057,0.175056,0.216041,0.13664,0.21302,0.176069,SYNTHETIC_SCHEMA_FAITHFUL,390.86,1316.81,0.148413,1.323658,1.314191,1.581096,1.209867,35_TO_BELOW_46,0,1,0,0,0,0,0,0,0,1,13127.91,6504.93,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,6622.98,17286963.17,8721206.29
GEO-000162,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Mn ore,80.22,86.72,6.5,3.398,142.69,HIVRA_STYLE,23.86,30.97,12.0,7.82,41.15,1.967,0.428,8.8,2.97,2.75,12.01,0.254999,0.357984,0.326876,0.274928,0.327114,0.283645,0.316554,0.314741,0.33797,0.290854,SYNTHETIC_SCHEMA_FAITHFUL,927.48,3151.58,0.168006,1.188951,1.153251,1.00576,1.161992,BELOW_25,0,1,0,0,0,0,0,0,0,1,4709.07,6504.93,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,-1795.86,14841010.83,-5659796.46
GEO-000163,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Mn ore,69.94,76.2,6.26,3.493,416.4,MANDRI_STYLE,29.14,37.66,14.27,14.0,34.62,0.879,0.337,7.654999999999999,3.43,2.295,5.66,0.056088,0.134979,0.092791,0.0629,0.08686,0.065509,0.088254,0.054814,0.08798,0.071478,SYNTHETIC_SCHEMA_FAITHFUL,2606.66,9105.06,0.412897,1.475215,1.325925,1.610063,1.230868,25_TO_BELOW_35,1,0,0,0,0,1,1,1,1,0,7229.73,6504.93,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,724.8,65827125.43,6599347.49
GEO-000164,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Quartz-biotite-muscovite schist,133.85,135.93,2.08,3.401,130.24,HIVRA_STYLE,27.77,36.06,12.0,10.3,37.91,0.983,0.225,7.29,3.53,1.93,12.01,0.1029,0.122749,0.093352,0.107245,0.172021,0.104126,0.135685,0.097809,0.132654,0.099114,SYNTHETIC_SCHEMA_FAITHFUL,270.9,921.33,0.087964,0.870455,1.652047,1.387245,1.338398,25_TO_BELOW_35,0,1,0,0,0,0,0,0,0,1,7229.73,6504.93,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,724.8,6660967.14,667779.98
GEO-000165,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Mn ore,32.14,34.62,2.47,3.658,496.28,MANDRI_STYLE,20.9,37.66,2.88,14.8,31.15,0.779,0.337,7.654999999999999,3.43,2.295,14.35,0.20001,0.260965,0.227398,0.18467,0.225913,0.207198,0.25279,0.216448,0.215778,0.216809,SYNTHETIC_SCHEMA_FAITHFUL,1225.81,4484.01,0.132231,1.231375,1.090324,1.167902,0.995245,BELOW_25,1,0,0,0,0,1,1,1,1,0,4709.07,6504.93,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,-1795.86,21115516.97,-8052654.2
GEO-000166,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Gondite,143.91,145.02,1.11,3.382,345.42,MANDRI_STYLE,31.43,37.66,10.54,21.67,13.56,2.41,0.337,7.654999999999999,3.43,2.295,20.92,0.185925,0.252414,0.220178,0.160668,0.209641,0.210208,0.207249,0.158091,0.200151,0.209421,SYNTHETIC_SCHEMA_FAITHFUL,383.42,1296.73,0.151684,1.370391,0.997303,1.310947,0.955735,25_TO_BELOW_35,1,0,0,0,0,1,1,1,1,0,7229.73,6504.93,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,724.8,9375007.78,939869.9
GEO-000167,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Quartz-biotite-muscovite schist,183.19,189.47,6.29,3.646,300.28,HIVRA_STYLE,23.33,30.39,12.0,9.8,40.62,0.564,0.304,7.05,3.64,1.76,12.01,0.121244,0.192037,0.178788,0.119574,0.146753,0.126736,0.157151,0.144163,0.122923,0.133717,SYNTHETIC_SCHEMA_FAITHFUL,1888.76,6886.42,0.225973,1.495208,1.157942,1.090092,0.919277,BELOW_25,0,1,0,0,0,0,0,0,0,1,4709.07,6504.93,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,-1795.86,32428633.83,-12367046.22
GEO-000168,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Gondite,27.78,28.92,1.14,3.357,575.78,HIVRA_STYLE,30.8,39.87,12.0,10.67,30.0,0.747,0.346,4.5,3.7,2.64,12.01,0.21344,0.268667,0.232651,0.189223,0.249804,0.197742,0.278683,0.23947,0.252243,0.215101,SYNTHETIC_SCHEMA_FAITHFUL,656.39,2203.5,0.114553,1.229507,1.263282,1.163749,1.172672,25_TO_BELOW_35,0,1,0,0,0,0,0,0,0,1,7229.73,6504.93,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,724.8,15930710.06,1597096.8
GEO-000169,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Gondite,41.91,43.01,1.1,3.399,150.83,HIVRA_STYLE,38.39,49.31,12.0,4.78,28.66,0.906,0.287,5.76,1.78,2.2,12.01,0.165421,0.221735,0.217142,0.143083,0.22455,0.168048,0.165642,0.178464,0.151568,0.168864,SYNTHETIC_SCHEMA_FAITHFUL,165.91,563.93,0.145456,1.517595,1.336225,0.928154,0.897574,35_TO_BELOW_46,0,1,0,0,0,0,0,0,0,1,13127.91,6504.93,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,6622.98,7403222.29,3734897.11
GEO-000170,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Quartz-mica schist,10.7,16.87,6.17,3.669,75.22,HIVRA_STYLE,20.66,26.47,12.0,6.78,47.36,0.311,0.23,10.71,3.2,1.35,12.01,0.064753,0.132076,0.091831,0.058028,0.083592,0.103818,0.087403,0.080301,0.100955,0.076162,SYNTHETIC_SCHEMA_FAITHFUL,464.11,1702.82,0.342038,1.582529,0.805178,1.088442,1.32553,BELOW_25,0,1,0,0,0,0,0,0,0,1,4709.07,6504.93,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,-1795.86,8018698.58,-3058026.33
GEO-000171,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Dolomitic marble,33.39,34.95,1.56,3.418,152.07,HIVRA_STYLE,28.3,36.4,12.0,12.33,27.95,0.619,0.356,10.1,3.46,2.73,12.01,0.193055,0.290441,0.231869,0.172592,0.229248,0.182258,0.232479,0.200531,0.227925,0.186602,SYNTHETIC_SCHEMA_FAITHFUL,237.23,810.85,0.20142,1.343452,1.257821,1.159317,1.22145,25_TO_BELOW_35,0,1,0,0,0,0,0,0,0,1,7229.73,6504.93,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,724.8,5862226.57,587704.08
GEO-000172,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Gondite,97.12,102.51,5.39,3.387,264.57,MANDRI_STYLE,18.86,37.66,5.17,12.75,69.98,3.041,0.337,7.654999999999999,3.43,2.295,18.33,0.107764,0.157317,0.113848,0.087529,0.110514,0.122894,0.14334,0.088605,0.138643,0.131723,SYNTHETIC_SCHEMA_FAITHFUL,1426.03,4829.96,0.186935,1.300689,0.899263,1.617742,1.052534,BELOW_25,1,0,0,0,0,1,1,1,1,0,4709.07,6504.93,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,-1795.86,22744619.74,-8673931.97
GEO-000173,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Mn ore,71.27,72.39,1.12,3.644,163.64,MANDRI_STYLE,39.15,37.66,6.22,22.31,20.72,0.336,0.337,7.654999999999999,3.43,2.295,9.38,0.09654,0.112778,0.119339,0.054408,0.117684,0.053014,0.103069,0.088212,0.129321,0.077358,SYNTHETIC_SCHEMA_FAITHFUL,183.28,667.87,0.077576,2.193409,2.219866,1.168424,1.671721,35_TO_BELOW_46,1,0,0,0,0,1,1,1,1,0,13127.91,6504.93,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,6622.98,8767737.25,4423289.65
GEO-000174,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Quartz-biotite-muscovite schist,19.98,21.84,1.86,3.485,138.18,HIVRA_STYLE,24.27,31.55,12.0,8.02,43.29,0.318,0.332,4.61,3.94,2.05,12.01,0.07423,0.14774,0.089606,0.077917,0.13164,0.051058,0.106151,0.080653,0.08872,0.087996,SYNTHETIC_SCHEMA_FAITHFUL,257.01,895.68,0.331171,1.150019,2.578244,1.316144,1.008228,BELOW_25,0,1,0,0,0,0,0,0,0,1,4709.07,6504.93,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,-1795.86,4217819.82,-1608515.88
GEO-000175,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Calc-silicate rock,114.19,115.57,1.38,3.635,291.93,MANDRI_STYLE,29.14,37.66,11.58,24.69,14.24,1.241,0.337,7.654999999999999,3.43,2.295,12.73,0.074552,0.113495,0.081603,0.030831,0.050192,0.093512,0.099372,0.06083,0.109315,0.083095,SYNTHETIC_SCHEMA_FAITHFUL,402.86,1464.4,0.207092,2.646784,0.536744,1.633602,1.315542,25_TO_BELOW_35,1,0,0,0,0,1,1,1,1,0,7229.73,6504.93,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,724.8,10587216.61,1061397.12
GEO-000176,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Dolomitic marble,100.35,103.28,2.93,3.412,388.9,HIVRA_STYLE,26.49,34.06,12.0,5.75,34.99,2.004,0.289,10.78,2.46,2.57,12.01,0.132035,0.183226,0.178238,0.108365,0.15292,0.163256,0.138248,0.101711,0.168532,0.132249,SYNTHETIC_SCHEMA_FAITHFUL,1139.48,3887.91,0.162377,1.644793,0.936688,1.359224,1.274354,25_TO_BELOW_35,0,1,0,0,0,0,0,0,0,1,7229.73,6504.93,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,724.8,28108539.56,2817957.17
GEO-000177,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Gondite,250.0,252.54,2.54,3.484,191.16,MANDRI_STYLE,37.56,37.66,22.05,12.6,14.67,0.694,0.337,7.654999999999999,3.43,2.295,8.52,0.101712,0.101406,0.126628,0.064042,0.126099,0.100613,0.130466,0.042012,0.133626,0.091522,SYNTHETIC_SCHEMA_FAITHFUL,485.55,1691.66,-0.001507,1.977265,1.253307,3.105446,1.460042,35_TO_BELOW_46,1,0,0,0,0,1,1,1,1,0,13127.91,6504.93,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,6622.98,22207960.23,11203830.35
GEO-000178,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Gondite,73.8,75.06,1.26,3.478,335.6,HIVRA_STYLE,24.42,31.22,12.0,4.31,46.17,0.904,0.405,10.13,3.23,2.17,12.01,0.148251,0.237388,0.168623,0.127072,0.168778,0.129633,0.161102,0.137931,0.165227,0.182691,SYNTHETIC_SCHEMA_FAITHFUL,422.86,1470.71,0.231141,1.326988,1.301968,1.16799,0.904407,BELOW_25,0,1,0,0,0,0,0,0,0,1,4709.07,6504.93,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,-1795.86,6925676.34,-2641189.26
GEO-000179,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Mn ore,19.57,22.89,3.32,3.413,169.16,HIVRA_STYLE,39.14,50.38,12.0,8.06,23.56,0.419,0.309,5.83,1.79,2.11,12.01,0.122822,0.185677,0.176806,0.095356,0.124106,0.120266,0.129812,0.127589,0.160982,0.129546,SYNTHETIC_SCHEMA_FAITHFUL,561.61,1916.77,0.203745,1.854168,1.031929,1.017423,1.242663,35_TO_BELOW_46,0,1,0,0,0,0,0,0,0,1,13127.91,6504.93,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,6622.98,25163184.05,12694729.37
GEO-000180,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Quartz-mica schist,119.29,120.2,0.91,3.408,323.05,HIVRA_STYLE,28.97,37.74,12.0,4.94,38.48,0.795,0.432,6.72,3.51,2.21,12.01,0.127918,0.144605,0.168351,0.118972,0.168552,0.109646,0.155574,0.09861,0.171896,0.099124,SYNTHETIC_SCHEMA_FAITHFUL,293.98,1001.88,0.061232,1.415047,1.537238,1.57767,1.734151,25_TO_BELOW_35,0,1,0,0,0,0,0,0,0,1,7229.73,6504.93,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,724.8,7243321.89,726162.62
GEO-000181,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Gondite,145.66,147.09,1.43,3.457,189.99,HIVRA_STYLE,24.79,32.24,12.0,11.64,29.46,0.943,0.387,11.09,3.43,3.0,12.01,0.193975,0.319189,0.292174,0.162894,0.247839,0.232038,0.25384,0.214315,0.243458,0.236823,SYNTHETIC_SCHEMA_FAITHFUL,271.69,939.23,0.244004,1.793645,1.068097,1.184425,1.028017,BELOW_25,0,1,0,0,0,0,0,0,0,1,4709.07,6504.93,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,-1795.86,4422899.82,-1686725.59
GEO-000182,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Gondite,5.12,6.19,1.07,3.431,204.56,HIVRA_STYLE,25.86,33.23,12.0,15.81,31.66,0.59,0.351,5.86,3.85,3.17,12.01,0.062379,0.102846,0.074507,0.028409,0.061099,0.043967,0.057403,0.043364,0.089532,0.034437,SYNTHETIC_SCHEMA_FAITHFUL,218.88,750.98,0.244921,2.622655,1.389656,1.323748,2.599878,25_TO_BELOW_35,0,1,0,0,0,0,0,0,0,1,7229.73,6504.93,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,724.8,5429382.64,544310.3
GEO-000183,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Gondite,146.4,152.4,6.0,3.64,283.15,HIVRA_STYLE,20.66,26.85,12.0,10.31,41.66,2.102,0.295,9.44,2.36,2.59,12.01,0.072463,0.106989,0.090756,0.075886,0.104821,0.080863,0.099993,0.069715,0.103223,0.082416,SYNTHETIC_SCHEMA_FAITHFUL,1698.9,6184.0,0.192397,1.195952,1.296279,1.434311,1.252463,BELOW_25,0,1,0,0,0,0,0,0,0,1,4709.07,6504.93,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,-1795.86,29120888.88,-11105598.24
GEO-000184,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Quartz-biotite-muscovite schist,35.04,36.23,1.18,3.468,236.64,HIVRA_STYLE,31.05,40.14,12.0,2.9,41.05,1.227,0.359,7.16,2.45,2.15,12.01,0.12884,0.162251,0.13018,0.092018,0.154921,0.111112,0.150433,0.091496,0.120538,0.115503,SYNTHETIC_SCHEMA_FAITHFUL,279.24,968.4,0.114779,1.414723,1.394278,1.644148,1.043592,25_TO_BELOW_35,0,1,0,0,0,0,0,0,0,1,7229.73,6504.93,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,724.8,7001270.53,701896.32
GEO-000185,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Mn ore,38.62,39.04,0.42,3.42,371.78,HIVRA_STYLE,32.18,41.46,12.0,6.82,34.84,0.638,0.38,4.84,4.42,1.65,12.01,0.067822,0.142413,0.112836,0.105302,0.132709,0.111178,0.132392,0.095553,0.146381,0.097874,SYNTHETIC_SCHEMA_FAITHFUL,156.15,534.03,0.354798,1.071547,1.193662,1.385535,1.495607,25_TO_BELOW_35,0,1,0,0,0,0,0,0,0,1,7229.73,6504.93,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,724.8,3860892.71,387064.94
GEO-000186,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Mn ore,38.33,39.58,1.25,3.41,182.93,HIVRA_STYLE,34.19,44.37,12.0,10.39,27.0,1.088,0.243,7.29,3.4,1.81,12.01,0.123956,0.138441,0.131547,0.091949,0.129601,0.104862,0.106041,0.118669,0.142333,0.132956,SYNTHETIC_SCHEMA_FAITHFUL,228.66,779.73,0.055203,1.430652,1.23592,0.893586,1.070527,25_TO_BELOW_35,0,1,0,0,0,0,0,0,0,1,7229.73,6504.93,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,724.8,5637237.37,565148.3
